imports_trln_USD,exports_trln_USD
0.00004440,0.00000182
0.00000408,0.00000080
0.00000086,0.00000302
0.00000043,0.00000001
0.00000000,0.00000007
0.00000740,0.00000063
0.00000188,0.00000031
0.00001380,0.00000155
0.00000036,0.00000549
0.00000304,0.00000006
0.00000653,0.00000128
0.00000761,0.00000261
0.00001061,0.00000329
0.00000045,0.00000820
0.00000804,0.00000002
0.00001911,0.00009142
0.00000000,0.00000005
0.00014782,0.00003736
0.00000152,0.00000006
0.00000118,0.00000004
0.00004293,0.00000819
0.00000879,0.00000014
0.00000212,0.00000016
0.00001010,0.00000062
0.00000514,0.00000029
0.00000045,0.00000010
0.00000011,0.00000002
0.00000242,0.00000020
0.00000837,0.00000144
0.00001940,0.00000254
0.00001432,0.00000134
0.00000019,0.00000001
0.00000286,0.00000020
0.00000001,
0.00000300,0.00000077
0.00000001,0.00000002
0.00000004,0.00000001
0.00001401,0.00000184
0.00000412,0.00000030
0.00000009,0.00000001
0.00000020,0.00000001
0.00009230,0.00008423
0.00000008,
0.00001172,0.00000024
0.00001806,0.00000199
0.00000911,0.00000153
0.00000040,0.00000001
0.00000077,0.00000009
0.00000108,0.00000006
0.00000050,0.00000151
0.00001358,0.00000116
0.00002052,0.00000275
0.00002671,0.00000315
0.00001754,0.00000105
0.00000025,0.00000002
0.00000026,0.00000004
0.00000462,0.00000232
0.00000165,0.00000002
0.00000237,0.00000005
0.00000190,0.00000274
0.00000450,0.00006075
0.00001984,0.00000307
0.00000846,0.00000360
0.00000029,0.00000057
0.00000001,0.00000001
0.00000204,0.00000009
0.00000000,0.00000000
0.00000175,0.00000016
0.00000039,0.00000473
0.00000005,0.00000001
0.00000191,0.00000022
0.00000143,0.00000005
0.00004972,0.00000441
0.00003868,0.00000687
0.00000079,0.00000006
0.00004608,0.00001077
0.00000691,0.00000042
0.00000004,0.00000001
0.00000950,0.00003414
0.00000060,0.00000029
0.00000005,0.00000002
0.00000002,
0.00000323,0.00000062
0.00000162,0.00000007
0.00000154,0.00000007
0.00000002,0.00000096
0.00004002,0.00000418
0.00000256,0.00000121
0.00000155,0.00000769
0.00000008,
0.00000000,0.00000002
0.00001487,0.00002383
0.00000201,0.00000029
0.00001660,0.00000190
0.00000109,0.00001943
0.00000336,0.00000018
0.00000762,0.00000105
0.00000866,0.00000290
0.00001138,0.00000626
0.00000047,0.00000632
0.00000880,0.00000039
0.00002731,0.00013486
0.00015859,0.00004697
0.00000299,0.00000004
0.00000190,0.00000038
0.00004707,0.00000899
0.00001508,0.00000272
0.00000436,0.00000007
0.00001023,0.00000035
0.00000731,0.00000023
0.00000057,0.00000001
0.00000029,0.00000008
0.00000065,0.00000005
0.00001657,0.00000037
0.00001443,0.00000325
0.00001591,0.00000253
0.00000014,0.00000004
0.00000182,0.00000024
0.00000259,0.00000206
0.00000000,
0.00000009,0.00000000
0.00000002,0.00000004
0.00001460,0.00000164
0.00000447,0.00000765
0.00000157,0.00000001
0.00000008,0.00000001
0.00006992,0.00011244
0.00000014,0.00000000
0.00002388,0.00000034
0.00002672,0.00000387
0.00000791,0.00000367
0.00000031,0.00000004
0.00000362,0.00000025
0.00000076,0.00000006
0.00000078,0.00000169
0.00001333,0.00000188
0.00002378,0.00000250
0.00002481,0.00000661
0.00001752,0.00000134
0.00000055,0.00000001
0.00000052,0.00000000
0.00000551,0.00000468
0.00000183,0.00000003
0.00000225,0.00000007
0.00000288,0.00000206
0.00000178,0.00003281
0.00002483,0.00000306
0.00001130,0.00000164
0.00000069,0.00000026
0.00000226,0.00000060
0.00000000,0.00000000
0.00000203,0.00000004
