imports_trln_USD,exports_trln_USD
0.00003019,0.00002702
0.00000983,0.00000002
0.00000049,0.00000901
0.00000029,
0.00000001,0.00000000
0.00001236,0.00000002
0.00000159,
0.00000145,
0.00000012,
0.00000297,0.00000019
0.00000075,0.00000015
0.00000923,0.00000010
0.00000261,0.00000114
0.00000008,0.00000005
0.00000415,0.00000055
0.00002437,0.00000029
0.00000004,
0.00005345,0.00000277
0.00000415,
0.00000497,0.00000001
0.00002621,0.00000018
0.00002933,0.00000011
0.00000263,0.00000001
0.00000503,0.00000006
0.00000200,0.00000020
0.00000096,0.00000001
0.00000127,0.00000000
0.00000095,0.00000001
0.00001018,0.00000010
0.00001143,0.00000025
0.00002568,0.00000059
0.00000010,0.00001955
0.00000052,0.00000002
0.00000000,0.00000000
0.00000343,0.00000026
0.00000000,
0.00000031,0.00000071
0.00000001,
0.00001443,0.00000022
0.00000556,0.00000004
0.00000001,0.00000008
0.00000023,
0.00000670,0.00015659
0.00000007,0.00000000
0.00000113,0.00000000
0.00001146,0.00000006
0.00000133,
0.00000009,
0.00000030,0.00000000
0.00000115,0.00000002
0.00000028,0.00000000
0.00000145,0.00000002
0.00000228,0.00000036
0.00000846,0.00000083
0.00000399,0.00000011
0.00000015,0.00000001
0.00000006,
0.00000018,
0.00000090,0.00000001
0.00000239,0.00000002
0.00000263,0.00000974
0.00000187,0.00003386
0.00002322,0.00000045
0.00001248,0.00000012
0.00000051,0.00000006
0.00000010,
0.00000383,0.00000054
0.00000002,
0.00000057,0.00000001
0.00000791,0.00000187
0.00000002,0.00000002
0.00000229,0.00000010
0.00000243,0.00000011
0.00005276,0.00000115
0.00002921,0.00000106
0.00000042,0.00000002
0.00005253,0.00000428
0.00000059,0.00000008
0.00000001,
0.00001549,0.00000044
0.00000017,0.00000001
0.00000009,0.00000012
0.00000037,0.00000000
0.00000262,0.00000019
0.00000020,0.00000001
0.00000140,0.00000001
0.00000001,0.00000026
0.00005634,0.00002138
0.00000924,0.00000000
0.00000257,0.00000879
0.00000042,0.00000000
0.00000001,0.00000000
0.00000967,0.00000075
0.00000323,
0.00000697,0.00000004
0.00000013,
0.00000345,0.00000001
0.00000080,0.00000001
0.00001219,0.00000014
0.00000256,0.00000094
0.00000007,0.00000019
0.00000277,0.00000035
0.00002530,0.00000008
0.00000006,0.00000016
0.00006104,0.00002949
0.00000711,0.00000059
0.00000585,0.00000012
0.00003039,0.00000073
0.00002830,
0.00000402,0.00000001
0.00000542,0.00000015
0.00000221,0.00000020
0.00000110,0.00000001
0.00000067,0.00000000
0.00000082,0.00000003
0.00001142,0.00000019
0.00001330,0.00000013
0.00002170,0.00000055
0.00000031,0.00001393
0.00000036,0.00000001
0.00000407,0.00000027
0.00000009,
0.00000030,0.00000039
0.00000001,
0.00001942,0.00000080
0.00000467,0.00000041
0.00000001,0.00000006
0.00000055,0.00000001
0.00000347,0.00018714
0.00000005,
0.00000118,0.00000001
0.00000909,0.00000000
0.00000163,0.00000000
0.00000035,0.00000000
0.00000024,0.00000001
0.00000275,0.00000000
0.00000108,0.00000002
0.00000200,0.00000002
0.00000190,0.00000062
0.00000676,0.00000052
0.00000330,0.00000006
0.00000071,0.00000000
0.00000005,0.00000000
0.00000015,
0.00000192,0.00000001
0.00000368,0.00000005
0.00000472,0.00000556
0.00000250,0.00002754
0.00003323,0.00000064
0.00001511,0.00000009
0.00000039,0.00000030
0.00000003,
0.00000425,0.00000029
0.00000004,
0.00000089,0.00000002
0.00000427,0.00000217
0.00000005,0.00000001
0.00000289,0.00000005
0.00000238,0.00000006
0.00006246,0.00000222
0.00004157,0.00000369
0.00000028,0.00000009
0.00006028,0.00000476
0.00000141,0.00000007
0.00000002,
0.00001312,0.00000122
0.00000021,0.00000002
0.00000003,0.00000011
0.00000105,0.00000000
0.00000811,0.00000021
0.00000043,0.00000001
0.00000166,0.00000000
0.00000002,0.00000053
0.00003656,0.00002327
0.00001004,0.00000003
0.00000856,0.00000942
0.00000036,0.00000001
0.00000001,0.00000000
0.00001268,0.00000031
0.00000454,0.00000000
0.00000624,0.00000000
0.00000013,0.00000000
0.00000320,0.00000005
0.00000132,0.00000001
0.00001213,0.00000013
0.00000388,0.00000114
0.00000021,0.00000025
0.00000685,0.00000057
0.00001875,0.00000089
0.00000000,0.00000018
0.00011113,0.00000417
0.00000764,0.00000072
0.00000913,0.00000006
0.00002435,0.00000110
0.00003005,0.00000004
0.00000334,0.00000001
0.00000509,0.00000018
0.00000343,0.00000015
0.00000083,0.00000001
0.00000088,0.00000000
0.00000087,0.00000009
0.00002306,0.00000028
0.00001448,0.00000025
0.00002145,0.00000036
0.00000023,0.00001174
0.00000044,0.00000006
0.00000009,
0.00000399,0.00000033
0.00000002,
0.00000033,0.00000036
0.00000000,
0.00002045,0.00000138
0.00000314,0.00000135
0.00000004,0.00000005
0.00000012,
0.00000249,0.00013633
0.00000003,0.00000000
0.00000222,0.00000004
0.00000571,0.00000001
0.00000175,0.00000000
0.00000020,0.00000001
0.00000016,0.00000000
0.00000439,0.00000000
0.00000043,0.00000002
0.00000168,0.00000040
0.00000365,0.00000054
0.00000620,0.00000042
0.00000206,0.00000002
0.00000023,0.00000001
0.00000014,0.00000000
0.00000018,
0.00000123,0.00000000
0.00000375,0.00000008
0.00000430,0.00000766
0.00000198,0.00001995
0.00004372,0.00000172
0.00001440,0.00000050
0.00000045,0.00000010
0.00000003,
0.00000626,0.00000078
0.00000001,
0.00000057,0.00000009
0.00000408,0.00000436
0.00000004,0.00000006
0.00000327,0.00000004
0.00000252,0.00000018
0.00007391,0.00000283
0.00004991,0.00000282
