imports_trln_USD,exports_trln_USD
0.00002021,0.00001366
0.00000291,0.00000046
0.00000040,0.00000087
0.00000040,0.00000021
0.00000003,0.00000003
0.00001714,0.00000005
0.00000133,
0.00002332,0.00000009
0.00000005,0.00000201
0.00000222,0.00000004
0.00000135,0.00000062
0.00000597,0.00000122
0.00000161,0.00000018
0.00000005,0.00000036
0.00001835,0.00003449
0.00001290,0.00000008
0.00000000,0.00015150
0.00003440,0.00001705
0.00000609,0.00014262
0.00000150,0.00000189
0.00001431,0.00000071
0.00000464,0.00000033
0.00000239,0.00000026
0.00000108,0.00000016
0.00000104,0.00000005
0.00000017,0.00000002
0.00000159,
0.00000063,0.00000007
0.00000603,0.00000148
0.00000752,0.00000038
0.00002615,0.00000397
0.00000009,0.00000411
0.00000019,0.00000005
0.00000000,
0.00000219,0.00000021
0.00000001,
0.00000004,0.00000008
0.00000000,0.00000013
0.00000550,0.00000008
0.00000387,0.00000003
0.00000001,
0.00002909,0.00001597
0.00000001,
0.00000098,0.00000007
0.00000639,0.00000413
0.00000037,0.00000017
0.00000015,0.00000023
0.00000024,0.00000001
0.00000026,0.00000039
0.00000056,0.00000056
0.00000090,0.00000004
0.00000147,0.00000070
0.00000719,0.00000499
0.00000424,0.00000191
0.00000018,0.00000000
0.00000002,
0.00000005,0.00000000
0.00000054,0.00000009
0.00000125,0.00000000
0.00000086,0.00001710
0.00000048,0.00000275
0.00000828,0.00000023
0.00000798,0.00000010
0.00000024,0.00000024
0.00000013,0.00000001
0.00000055,0.00000001
0.00000003,
0.00000000,
0.00000315,0.00000003
0.00000004,0.00000001
0.00000209,0.00000010
0.00000120,0.00000000
0.00004226,0.00000442
0.00001679,0.00000239
0.00000012,0.00000006
0.00003010,0.00001308
0.00000073,0.00000003
0.00000001,0.00000000
0.00000964,0.00000068
0.00000015,0.00000003
0.00000001,0.00000003
0.00000044,0.00000000
0.00000321,0.00000007
0.00000039,0.00000002
0.00000069,0.00000001
0.00000002,0.00000042
0.00002662,0.00004149
0.00000528,0.00000035
0.00000041,0.00000136
0.00000089,0.00000046
0.00000000,0.00000002
0.00001712,0.00000007
0.00000121,0.00000012
0.00002103,0.00000009
0.00000012,0.00000007
0.00000209,0.00000051
0.00000189,0.00000106
0.00000620,0.00000113
0.00000172,0.00000026
0.00000019,0.00000003
0.00005891,0.00007753
0.00001278,0.00000012
0.00000013,0.00013675
0.00002917,0.00005621
0.00000609,0.00001942
0.00000223,0.00000296
0.00001286,0.00000067
0.00000459,0.00000006
0.00000199,0.00000011
0.00000121,0.00000012
0.00000118,0.00000002
0.00000019,0.00000008
