year,product_chapter,imports_trln_USD,exports_trln_USD
1995,10,0.00001084,0.00000932
1995,11,0.00000149,0.00000001
1995,12,0.00000034,0.00000035
1995,13,0.00000001,
1995,14,0.00000002,0.00000001
1995,15,0.00000184,0.00000002
1995,16,0.00000099,0.00000000
1995,17,0.00000323,0.00013729
1995,18,0.00000051,
1995,19,0.00000243,0.00000019
1995,20,0.00000743,0.00000327
1995,21,0.00000357,0.00000018
1995,22,0.00000476,0.00001517
1995,23,0.00000558,0.00000015
1995,24,0.00000003,
1995,25,0.00000703,0.00000009
1995,27,0.00002490,0.00000000
1995,28,0.00000474,0.00000024
1995,29,0.00000154,0.00000027
1995,30,0.00000384,0.00002704
1995,31,0.00000674,0.00000000
1995,32,0.00000286,0.00000023
1995,33,0.00000138,0.00000074
1995,34,0.00000480,0.00000044
1995,35,0.00000036,0.00000001
1995,36,0.00000149,0.00000000
1995,37,0.00000048,0.00000000
1995,38,0.00000434,0.00000802
1995,39,0.00001095,0.00000005
1995,40,0.00001864,0.00000001
1995,41,0.00000005,0.00000027
1995,42,0.00000016,0.00000023
1995,44,0.00000049,0.00003992
1995,45,0.00000013,
1995,47,0.00000011,0.00000010
1995,48,0.00000886,0.00000228
1995,49,0.00000127,0.00000001
1995,50,0.00000000,0.00000001
1995,51,0.00000002,
1995,52,0.00000091,0.00000006
1995,53,0.00000001,
1995,54,0.00000131,
1995,55,0.00000263,0.00000001
1995,56,0.00000038,0.00000000
1995,57,0.00000043,
1995,58,0.00000072,0.00000000
1995,59,0.00000038,
1995,60,0.00000052,0.00000002
1995,61,0.00000158,0.00000314
1995,62,0.00000263,0.00000774
1995,63,0.00000121,
1995,64,0.00000191,0.00000006
1995,65,0.00000006,
1995,66,0.00000000,0.00000000
1995,67,0.00000023,
1995,68,0.00000109,0.00000001
1995,69,0.00000103,0.00000000
1995,70,0.00000630,0.00000011
1995,71,0.00000045,0.00012353
1995,72,0.00000884,0.00000037
1995,73,0.00001050,0.00000024
1995,74,0.00000011,0.00000040
1995,75,0.00000004,0.00000000
1995,76,0.00000125,0.00000054
1995,78,0.00000009,0.00000000
1995,79,0.00000003,
1995,80,0.00000055,0.00000009
1995,81,0.00000008,0.00000003
1995,82,0.00000225,0.00000000
1995,83,0.00000137,0.00000003
1995,84,0.00008126,0.00000207
1995,85,0.00001454,0.00000019
1995,86,0.00000004,
1995,87,0.00005142,0.00000064
1995,88,0.00000081,0.00000016
1995,89,0.00000527,0.00000007
1995,90,0.00000677,0.00000010
1995,91,0.00000017,0.00000003
1995,92,0.00000004,
1995,93,0.00000019,
1995,94,0.00000342,0.00000062
1995,95,0.00000059,0.00000000
1995,96,0.00000030,0.00000005
1995,97,0.00000003,0.00000003
1996,10,0.00001013,0.00001190
1996,11,0.00000214,0.00000008
1996,12,0.00000034,0.00000014
1996,13,0.00000005,
1996,15,0.00000227,0.00000033
1996,16,0.00000318,
1996,17,0.00000403,0.00016154
1996,18,0.00000106,
1996,19,0.00000656,0.00000022
1996,20,0.00000709,0.00000438
1996,21,0.00000504,0.00000009
1996,22,0.00000635,0.00001478
