year,product_chapter,imports_trln_USD,exports_trln_USD
1995,10,0.00001691,0.00002349
1995,11,0.00002964,0.00000373
1995,12,0.00000368,0.00001702
1995,13,0.00000020,0.00000002
1995,14,0.00000000,0.00000070
1995,15,0.00006036,0.00000148
1995,16,0.00000066,0.00000040
1995,17,0.00003302,0.00000037
1995,18,0.00000012,0.00000108
1995,19,0.00000407,0.00000015
1995,20,0.00000138,0.00000124
1995,21,0.00000703,0.00000127
1995,22,0.00000287,0.00000124
1995,23,0.00000021,0.00000007
1995,24,0.00000013,0.00001787
1995,25,0.00004643,0.00000045
1995,27,0.00001980,0.00000049
1995,28,0.00000718,0.00000106
1995,29,0.00000889,0.00000029
1995,30,0.00004747,0.00003533
1995,31,0.00000415,0.00000000
1995,32,0.00000765,0.00000013
1995,33,0.00000614,0.00000003
1995,34,0.00000629,0.00000335
1995,35,0.00000114,0.00000042
1995,36,0.00000336,0.00000001
1995,37,0.00000260,
1995,38,0.00001294,0.00000005
1995,39,0.00003318,0.00000145
1995,40,0.00002766,0.00000065
1995,41,0.00000011,0.00001814
1995,42,0.00000575,0.00000007
1995,43,0.00000000,0.00000010
1995,44,0.00000218,0.00000014
1995,45,0.00000003,
1995,46,0.00000005,0.00000012
1995,47,0.00000004,0.00000014
1995,48,0.00002303,0.00000045
1995,49,0.00001454,0.00000012
1995,50,0.00000004,0.00000038
1995,51,0.00000008,0.00000082
1995,52,0.00000653,0.00001051
1995,53,0.00000003,0.00000002
1995,54,0.00000542,0.00000003
1995,55,0.00000932,0.00000016
1995,56,0.00000197,0.00000039
1995,57,0.00000098,0.00000000
1995,58,0.00000047,0.00000008
1995,59,0.00000060,0.00000001
1995,60,0.00000125,0.00000352
1995,61,0.00000465,0.00000006
1995,62,0.00001543,0.00000026
1995,63,0.00004688,0.00000260
1995,64,0.00000801,0.00000011
1995,65,0.00000033,0.00000013
1995,66,0.00000016,
1995,67,0.00000011,
1995,68,0.00000264,0.00000001
1995,69,0.00000508,0.00000007
1995,70,0.00000839,0.00000184
1995,71,0.00001237,0.00004321
1995,72,0.00005385,0.00000277
1995,73,0.00003453,0.00000031
1995,74,0.00000102,0.00000072
1995,75,0.00000005,
1995,76,0.00001168,0.00000036
1995,78,0.00000076,0.00000001
1995,79,0.00000105,0.00000001
1995,80,0.00000005,0.00000102
1995,81,0.00000005,0.00000015
1995,82,0.00001071,0.00000276
1995,83,0.00000490,0.00000019
1995,84,0.00013297,0.00000209
1995,85,0.00009553,0.00000200
1995,86,0.00000268,0.00000028
1995,87,0.00016330,0.00000447
1995,88,0.00003007,0.00000023
1995,89,0.00000224,
1995,90,0.00002843,0.00056452
1995,91,0.00000084,0.00000018
1995,92,0.00000029,0.00000002
1995,93,0.00000110,
1995,94,0.00001535,0.00000060
1995,95,0.00000286,0.00000019
1995,96,0.00000466,0.00000012
1995,97,0.00000013,0.00000005
1996,10,0.00002675,0.00001657
1996,11,0.00002173,0.00000135
1996,12,0.00000463,0.00002054
1996,13,0.00000033,0.00000007
1996,15,0.00005823,0.00001256
1996,16,0.00000086,0.00000007
1996,17,0.00001106,0.00000105
1996,18,0.00000039,0.00000237
1996,19,0.00000361,0.00000014
1996,20,0.00000113,0.00000336
1996,21,0.00000274,0.00000136
1996,22,0.00000138,0.00000071
1996,23,0.00000025,0.00000003
1996,24,0.00000027,0.00001346
1996,25,0.00004092,0.00000639
1996,26,0.00000001,0.00000011
1996,27,0.00010485,0.00000016
1996,28,0.00000673,0.00004206
1996,29,0.00001015,0.00000024
1996,30,0.00004840,0.00007833
1996,31,0.00000436,0.00000001
1996,32,0.00000549,0.00000010
1996,33,0.00000937,0.00000016
1996,34,0.00000700,0.00000255
1996,35,0.00000125,0.00000024
1996,36,0.00000179,0.00000032
1996,37,0.00000244,0.00000007
1996,38,0.00001516,0.00000009
1996,39,0.00003554,0.00000339
1996,40,0.00002393,0.00000023
1996,41,0.00000028,0.00001565
1996,42,0.00000525,0.00000010
1996,44,0.00000188,0.00000009
1996,45,0.00000007,0.00000000
1996,46,0.00000005,0.00000005
1996,47,0.00000004,0.00000006
1996,48,0.00002380,0.00000040
1996,49,0.00001588,0.00000098
1996,50,0.00000013,0.00000046
1996,51,0.00000019,0.00000137
1996,52,0.00000742,0.00004723
1996,53,0.00000006,0.00000006
1996,54,0.00000336,0.00000004
1996,55,0.00000723,0.00000010
1996,56,0.00000184,0.00000036
1996,57,0.00000098,0.00000000
1996,58,0.00000081,0.00000002
1996,59,0.00000036,0.00000001
1996,60,0.00000069,0.00000668
1996,61,0.00000418,0.00000008
1996,62,0.00001254,0.00000003
1996,63,0.00003790,0.00000917
1996,64,0.00000714,0.00000042
1996,65,0.00000030,0.00000005
1996,66,0.00000014,0.00000000
1996,67,0.00000005,
1996,68,0.00000236,0.00000001
1996,69,0.00000485,0.00000008
1996,70,0.00001125,0.00000241
1996,71,0.00000773,0.00006763
1996,72,0.00004366,0.00000365
1996,73,0.00002390,0.00000058
1996,74,0.00000152,0.00000010
1996,75,0.00000011,
1996,76,0.00001606,0.00000039
1996,78,0.00000075,
1996,79,0.00000277,0.00000001
1996,80,0.00000003,0.00000128
1996,81,0.00000007,0.00000007
1996,82,0.00000845,0.00000117
1996,83,0.00000503,0.00000060
1996,84,0.00011992,0.00000789
1996,85,0.00007307,0.00000119
1996,86,0.00000187,0.00000034
1996,87,0.00012538,0.00000719
1996,88,0.00000403,0.00000002
1996,89,0.00000160,0.00000002
1996,90,0.00002244,0.00054341
1996,91,0.00000084,0.00000010
1996,92,0.00000014,0.00000001
1996,93,0.00000102,0.00000000
1996,94,0.00000806,0.00000042
1996,95,0.00000201,0.00000004
1996,96,0.00000231,0.00000004
1996,97,0.00000025,0.00000005
1997,10,0.00003958,0.00000897
1997,11,0.00003768,0.00000621
1997,12,0.00000145,0.00000322
1997,13,0.00000019,0.00000085
1997,14,0.00000000,0.00000009
1997,15,0.00006361,0.00000266
1997,16,0.00000066,0.00000005
1997,17,0.00002696,0.00000069
1997,18,0.00000088,0.00000283
1997,19,0.00000600,0.00000141
1997,20,0.00000183,0.00000061
1997,21,0.00000607,0.00000120
1997,22,0.00000228,0.00000132
1997,23,0.00000019,0.00000014
1997,24,0.00000042,0.00001870
1997,25,0.00002668,0.00000046
1997,26,0.00000010,0.00000592
1997,27,0.00003388,0.00000707
1997,28,0.00000868,0.00003248
1997,29,0.00001138,0.00000026
1997,30,0.00004294,0.00005701
1997,31,0.00000452,0.00000005
1997,32,0.00000518,0.00000018
1997,33,0.00001180,0.00000019
1997,34,0.00000893,0.00000236
1997,35,0.00000089,0.00000017
1997,36,0.00000235,0.00000000
1997,37,0.00000232,0.00000024
1997,38,0.00001052,0.00000036
1997,39,0.00003327,0.00000507
1997,40,0.00002399,0.00000090
1997,41,0.00000044,0.00001667
1997,42,0.00000424,0.00000001
1997,43,0.00000000,0.00000017
1997,44,0.00000179,0.00000013
1997,45,0.00000007,
1997,46,0.00000013,0.00000007
1997,47,0.00000002,0.00000000
1997,48,0.00002614,0.00000043
1997,49,0.00001072,0.00000101
1997,50,0.00000006,0.00000038
1997,51,0.00000019,0.00000208
1997,52,0.00000487,0.00002543
1997,53,0.00000019,0.00000001
1997,54,0.00000393,0.00000031
1997,55,0.00001027,0.00000103
1997,56,0.00000187,0.00000015
1997,57,0.00000077,0.00000000
1997,58,0.00000036,
1997,59,0.00000076,0.00000000
1997,60,0.00000151,0.00000881
1997,61,0.00000572,0.00000002
1997,62,0.00001233,0.00000009
1997,63,0.00003472,0.00000697
1997,64,0.00000839,0.00000006
1997,65,0.00000040,0.00000000
1997,66,0.00000012,0.00000005
1997,67,0.00000010,0.00000000
1997,68,0.00000246,0.00000017
1997,69,0.00000491,0.00000025
1997,70,0.00000912,0.00000311
1997,71,0.00000599,0.00003794
1997,72,0.00004857,0.00000300
1997,73,0.00001926,0.00000097
1997,74,0.00000081,0.00000006
1997,75,0.00000018,
1997,76,0.00000912,0.00000056
1997,78,0.00000090,
1997,79,0.00000293,0.00000005
1997,80,0.00000021,0.00000053
1997,81,0.00000009,0.00000011
1997,82,0.00000879,0.00000048
1997,83,0.00000484,0.00000005
1997,84,0.00010610,0.00000357
1997,85,0.00005712,0.00000408
1997,86,0.00000092,0.00000002
1997,87,0.00011488,0.00000690
1997,88,0.00000131,0.00000002
1997,89,0.00000308,0.00000000
1997,90,0.00001751,0.00052081
1997,91,0.00000167,0.00000008
1997,92,0.00000013,0.00000002
1997,93,0.00000009,
1997,94,0.00000719,0.00000019
1997,95,0.00000159,0.00000001
1997,96,0.00000302,0.00000009
1997,97,0.00000013,0.00000001
1998,10,0.00004001,0.00000603
1998,11,0.00002928,0.00000298
1998,12,0.00000120,0.00000034
1998,13,0.00000024,0.00000009
1998,14,0.00000026,0.00000001
1998,15,0.00007260,0.00000184
1998,16,0.00000163,0.00000008
1998,17,0.00003580,0.00000065
1998,18,0.00000121,0.00000308
1998,19,0.00000796,0.00000030
1998,20,0.00000221,0.00000024
1998,21,0.00000740,0.00000065
1998,22,0.00000379,0.00000172
1998,23,0.00000024,0.00000011
1998,24,0.00000041,0.00003034
1998,25,0.00004189,0.00000390
1998,26,0.00000283,0.00000942
1998,27,0.00010918,0.00001546
1998,28,0.00000947,0.00000546
1998,29,0.00001056,0.00000019
1998,30,0.00005469,0.00006403
1998,31,0.00000678,0.00000029
1998,32,0.00000572,0.00000008
1998,33,0.00001348,0.00000030
1998,34,0.00000954,0.00000184
1998,35,0.00000173,0.00000027
1998,36,0.00000236,0.00000002
1998,37,0.00000314,0.00000025
1998,38,0.00001687,0.00000012
1998,39,0.00003822,0.00000219
1998,40,0.00002723,0.00000277
1998,41,0.00000040,0.00001216
1998,42,0.00000455,0.00000001
1998,43,0.00000001,0.00000002
1998,44,0.00000246,0.00000011
1998,45,0.00000001,
1998,46,0.00000005,0.00000007
1998,47,0.00000004,0.00000001
1998,48,0.00003252,0.00000106
1998,49,0.00001269,0.00000011
1998,50,0.00000005,0.00000032
1998,51,0.00000024,0.00000421
1998,52,0.00000398,0.00001439
1998,53,0.00000029,0.00000000
1998,54,0.00000433,0.00000007
1998,55,0.00001032,0.00000016
1998,56,0.00000191,0.00000004
1998,57,0.00000053,0.00000000
1998,58,0.00000116,0.00000000
1998,59,0.00000083,0.00000015
1998,60,0.00000212,0.00001311
1998,61,0.00000743,0.00000006
1998,62,0.00001557,0.00000007
1998,63,0.00003160,0.00000199
1998,64,0.00001076,0.00000040
1998,65,0.00000050,0.00000002
1998,66,0.00000040,
1998,67,0.00000018,
1998,68,0.00000257,0.00000009
1998,69,0.00000530,0.00000004
1998,70,0.00001168,0.00000330
1998,71,0.00000304,0.00001645
1998,72,0.00004989,0.00000285
1998,73,0.00002311,0.00000073
1998,74,0.00000103,0.00000006
1998,75,0.00000004,
1998,76,0.00000720,0.00000015
1998,78,0.00000048,0.00000001
1998,79,0.00000331,0.00000005
1998,80,0.00000019,0.00000088
1998,81,0.00000010,0.00000050
1998,82,0.00000880,0.00000031
1998,83,0.00000552,0.00000006
1998,84,0.00012008,0.00000725
1998,85,0.00011540,0.00000145
1998,86,0.00000056,0.00000000
1998,87,0.00012656,0.00000513
1998,88,0.00000464,0.00000003
1998,89,0.00000015,0.00000002
1998,90,0.00002468,0.00048566
1998,91,0.00000142,0.00000010
1998,92,0.00000015,0.00000002
1998,93,0.00000405,
1998,94,0.00000961,0.00000014
1998,95,0.00000282,0.00000008
1998,96,0.00000441,0.00000011
1998,97,0.00000007,0.00000001
1999,10,0.00003451,0.00000412
1999,11,0.00001840,0.00000148
1999,12,0.00000107,0.00000383
1999,13,0.00000014,0.00000015
1999,14,0.00000000,0.00000020
1999,15,0.00005669,0.00000256
1999,16,0.00000070,0.00000003
1999,17,0.00002256,0.00000302
1999,18,0.00000097,0.00000391
1999,19,0.00000351,0.00000061
1999,20,0.00000116,0.00000016
1999,21,0.00000447,0.00000029
1999,22,0.00000258,0.00000133
1999,23,0.00000031,0.00000014
1999,24,0.00000076,0.00002799
1999,25,0.00003482,0.00000084
1999,26,0.00000047,0.00000331
1999,27,0.00011428,0.00000098
1999,28,0.00000768,0.00000030
1999,29,0.00000852,0.00000012
1999,30,0.00007577,0.00004258
1999,31,0.00000542,0.00000005
1999,32,0.00000505,0.00000001
1999,33,0.00001533,0.00000011
1999,34,0.00000916,0.00000246
1999,35,0.00000128,0.00000015
1999,36,0.00000322,0.00000004
1999,37,0.00000286,0.00000002
1999,38,0.00001170,0.00000110
1999,39,0.00003783,0.00000124
1999,40,0.00002480,0.00000038
1999,41,0.00000020,0.00000614
1999,42,0.00000499,0.00000004
1999,43,0.00000002,0.00000002
1999,44,0.00000247,0.00000019
1999,45,0.00000000,
1999,46,0.00000004,0.00000003
1999,47,0.00000011,0.00000018
1999,48,0.00002924,0.00000052
1999,49,0.00001602,0.00000019
1999,50,0.00000003,0.00000023
1999,51,0.00000008,0.00004131
1999,52,0.00000741,0.00003804
1999,53,0.00000061,0.00000000
1999,54,0.00000283,0.00000016
1999,55,0.00001209,0.00000018
1999,56,0.00000195,0.00000009
1999,57,0.00000050,0.00000004
1999,58,0.00000059,0.00000000
1999,59,0.00000065,0.00000000
1999,60,0.00000110,0.00001336
1999,61,0.00000603,0.00000012
1999,62,0.00001502,0.00000009
1999,63,0.00003064,0.00000238
1999,64,0.00000813,0.00000005
1999,65,0.00000035,0.00000001
1999,66,0.00000019,0.00000000
1999,67,0.00000016,
1999,68,0.00000222,0.00000003
1999,69,0.00000485,0.00000008
1999,70,0.00000819,0.00000310
1999,71,0.00000252,0.00004337
1999,72,0.00004650,0.00000120
1999,73,0.00002510,0.00000045
1999,74,0.00000112,0.00000005
1999,75,0.00000003,
1999,76,0.00000756,0.00000016
1999,78,0.00000032,
1999,79,0.00000266,
1999,80,0.00000027,0.00000028
1999,81,0.00000005,0.00000057
1999,82,0.00000782,0.00000030
1999,83,0.00000547,0.00000001
1999,84,0.00010380,0.00000474
1999,85,0.00009346,0.00000230
1999,86,0.00000288,0.00000000
1999,87,0.00010498,0.00000431
1999,88,0.00001108,0.00000020
1999,89,0.00000047,0.00000000
1999,90,0.00003243,0.00047879
1999,91,0.00000146,0.00000015
1999,92,0.00000012,0.00000002
1999,93,0.00000412,
1999,94,0.00001001,0.00000027
1999,95,0.00000192,0.00000014
1999,96,0.00000386,0.00000009
1999,97,0.00000021,0.00000014
2000,10,0.00004340,0.00000339
2000,11,0.00001992,0.00000141
2000,12,0.00000118,0.00000434
2000,13,0.00000017,0.00000015
2000,14,0.00000000,0.00000070
2000,15,0.00003972,0.00000374
2000,16,0.00000041,0.00000006
2000,17,0.00002531,0.00000078
2000,18,0.00000105,0.00000283
2000,19,0.00000332,0.00000084
2000,20,0.00000117,0.00000014
2000,21,0.00000397,0.00000036
2000,22,0.00000291,0.00000106
2000,23,0.00000023,0.00000027
2000,24,0.00000312,0.00004752
2000,25,0.00002534,0.00000022
2000,26,0.00000020,0.00001621
2000,27,0.00014379,0.00002155
2000,28,0.00000685,0.00000027
2000,29,0.00000959,0.00000026
