imports_trln_USD,exports_trln_USD
0.00004685,0.00000010
0.00000391,0.00000064
0.00000703,0.00000111
0.00000015,0.00000006
0.00000032,0.00000001
0.00000991,0.00000053
0.00000795,0.00000045
0.00000733,0.00000042
0.00000352,0.00000024
0.00001156,0.00000068
0.00002194,0.00000206
0.00001258,0.00000128
0.00010828,0.00001243
0.00000156,0.00000005
0.00007839,0.00001532
0.00004456,0.00001740
0.00000015,0.00000072
0.00006844,0.00000009
0.00000245,0.00000029
0.00002508,0.00000871
0.00006417,0.00001686
0.00000029,
0.00001142,0.00000174
0.00001978,0.00000503
0.00001252,0.00000579
0.00000340,0.00000119
0.00000099,0.00000417
0.00001398,0.00000737
0.00000733,0.00000071
0.00005439,0.00001097
0.00003296,0.00000116
0.00000779,0.00000356
0.00001114,0.00000924
0.00006599,0.00005339
0.00002065,0.00000305
0.00000005,0.00000002
0.00000020,0.00000003
0.00000095,0.00000137
0.00004810,0.00000381
0.00000476,0.00000128
0.00000444,0.00001297
0.00008286,0.00007401
0.00020494,0.00005148
0.00000770,0.00000172
0.00010279,0.00001812
0.00005084,0.00001281
0.00000794,0.00000107
0.00000295,0.00000022
0.00003150,0.00000841
0.00000856,0.00000222
0.00024462,0.00003941
0.00009744,0.00080966
0.00007305,0.00063717
0.00001140,0.00001084
0.00003719,0.00006217
0.00000129,0.00001213
0.00000036,0.00000010
0.00000060,0.00000214
0.00001152,0.00000055
0.00001568,0.00000134
0.00005391,0.00000087
0.00001724,0.00000586
0.00002732,0.00000394
0.00002841,0.00000811
0.00000206,0.00000047
0.00000019,0.00000000
0.00001326,0.00000072
0.00000001,0.00000001
0.00000152,0.00000000
0.00001724,0.00000060
0.00001767,0.00000009
0.00000264,0.00000064
0.00000712,0.00000120
0.00016252,0.00005963
0.00021060,0.00010602
0.00000006,0.00000000
0.00009626,0.00000708
0.00007521,0.00000006
0.00000169,0.00000049
0.00002937,0.00000549
0.00000231,0.00000061
0.00000313,0.00000215
0.00000062,
0.00002742,0.00000778
0.00001667,0.00011150
0.00002167,0.00000766
0.00000267,0.00001228
0.00004307,0.00000006
0.00000607,0.00000021
0.00000405,0.00000091
0.00000271,0.00000001
0.00000019,0.00000000
0.00001799,0.00000234
0.00000740,0.00000019
0.00000876,0.00000026
0.00000544,0.00000028
0.00001204,0.00000055
0.00002420,0.00000104
0.00001386,0.00000120
0.00008635,0.00000938
0.00000265,0.00000003
0.00006356,0.00001690
0.00004294,0.00002259
0.00000049,0.00000030
0.00011461,0.00000012
0.00000512,0.00000040
0.00003851,0.00000952
0.00003868,0.00001575
0.00000011,
0.00001001,0.00000106
0.00002197,0.00000453
0.00001382,0.00000796
0.00000451,0.00000100
0.00000064,0.00000186
0.00000963,0.00000740
0.00000735,0.00000087
0.00004641,0.00000998
0.00002525,0.00000219
0.00001121,0.00000185
0.00000544,0.00000982
0.00006018,0.00004253
0.00002038,0.00000155
0.00000011,0.00000001
0.00000014,0.00000003
0.00000030,0.00000160
0.00004405,0.00000349
0.00000471,0.00002942
0.00000542,0.00001194
0.00008291,0.00006959
0.00023470,0.00006285
0.00000685,0.00000116
0.00009745,0.00001597
0.00004781,0.00001271
0.00000796,0.00000086
0.00000251,0.00000020
0.00004029,0.00000489
0.00001027,0.00000198
0.00026636,0.00003531
0.00009133,0.00090343
0.00006562,0.00069988
