year,product_chapter,imports_trln_USD,exports_trln_USD
1995,10,0.00000837,0.00000001
1995,11,0.00000228,0.00000002
1995,12,0.00000112,0.00000221
1995,13,0.00000014,0.00000000
1995,14,0.00000000,
1995,15,0.00000960,0.00000287
1995,16,0.00000226,0.00002449
1995,17,0.00000160,0.00022746
1995,18,0.00000152,0.00000034
1995,19,0.00000317,0.00000314
1995,20,0.00001589,0.00000246
1995,21,0.00000384,0.00000067
1995,22,0.00000623,0.00000029
1995,23,0.00000089,0.00000019
1995,24,0.00000112,0.00000009
1995,25,0.00000200,0.00000002
1995,26,0.00000010,
1995,27,0.00008670,0.00000244
1995,28,0.00000213,0.00000001
1995,29,0.00000270,0.00000000
1995,30,0.00001463,0.00002836
1995,31,0.00000437,
1995,32,0.00000247,0.00000029
1995,33,0.00000676,0.00000068
1995,34,0.00000203,0.00000024
1995,35,0.00000106,0.00000001
1995,36,0.00000179,0.00000012
1995,37,0.00000188,0.00000001
1995,38,0.00000421,0.00000001
1995,39,0.00001671,0.00000071
1995,40,0.00002107,0.00000008
1995,41,0.00000535,0.00000030
1995,42,0.00000368,0.00000060
1995,43,0.00000002,
1995,44,0.00000205,0.00004161
1995,45,0.00000002,
1995,46,0.00000004,0.00000000
1995,47,0.00000005,0.00000031
1995,48,0.00002031,0.00000027
1995,49,0.00000659,0.00000022
1995,50,0.00000126,0.00000151
1995,51,0.00000194,0.00000011
1995,52,0.00001808,0.00000022
1995,53,0.00000046,0.00000000
1995,54,0.00000332,0.00000001
1995,55,0.00002061,0.00000006
1995,56,0.00000169,0.00000031
1995,57,0.00000172,
1995,58,0.00000343,0.00000002
1995,59,0.00000907,
1995,60,0.00003169,0.00000019
1995,61,0.00000443,0.00008334
1995,62,0.00000680,0.00006843
1995,63,0.00000389,0.00000649
1995,64,0.00000632,0.00001139
1995,65,0.00000025,0.00000009
1995,66,0.00000037,0.00000000
1995,67,0.00000007,
1995,68,0.00000129,0.00000002
1995,69,0.00000265,0.00000003
1995,70,0.00001147,0.00000071
1995,71,0.00001163,0.00005082
1995,72,0.00001599,0.00000021
1995,73,0.00001551,0.00000089
1995,74,0.00000141,0.00000059
1995,75,0.00000002,0.00000000
1995,76,0.00000410,0.00000035
1995,78,0.00000036,0.00000004
1995,79,0.00000021,0.00000003
1995,80,0.00000159,0.00000007
1995,81,0.00000013,0.00000035
1995,82,0.00000288,0.00000003
1995,83,0.00000467,0.00000013
1995,84,0.00006568,0.00000140
1995,85,0.00004143,0.00000237
1995,86,0.00000021,
1995,87,0.00003674,0.00000013
1995,88,0.00000344,0.00000004
1995,89,0.00000539,0.00000003
1995,90,0.00001294,0.00000103
1995,91,0.00000318,0.00000159
1995,92,0.00000022,0.00000000
1995,93,0.00000004,
1995,94,0.00000374,0.00000381
1995,95,0.00000258,0.00000006
1995,96,0.00000331,0.00000083
1995,97,0.00000002,0.00000001
1996,10,0.00001318,0.00000000
1996,11,0.00000361,0.00000011
1996,12,0.00000138,0.00000200
1996,13,0.00000064,0.00000000
1996,14,0.00000000,
1996,15,0.00000809,0.00000456
1996,16,0.00000226,0.00002233
1996,17,0.00000185,0.00022919
1996,18,0.00000177,0.00000017
1996,19,0.00000384,0.00000174
1996,20,0.00001799,0.00000296
1996,21,0.00000546,0.00000069
1996,22,0.00000649,0.00000039
1996,23,0.00000072,0.00000012
1996,24,0.00000130,0.00000001
1996,25,0.00000169,0.00000004
1996,26,0.00000001,
1996,27,0.00011369,0.00000214
1996,28,0.00000298,0.00000001
1996,29,0.00000271,0.00000001
1996,30,0.00001385,0.00002888
1996,31,0.00000588,
1996,32,0.00000316,0.00000043
1996,33,0.00000567,0.00000059
1996,34,0.00000291,0.00000015
1996,35,0.00000083,0.00000002
1996,36,0.00000255,0.00000008
1996,37,0.00000194,0.00000002
1996,38,0.00000427,0.00000005
1996,39,0.00001864,0.00000063
1996,40,0.00002601,0.00000009
1996,41,0.00000607,0.00000078
1996,42,0.00000304,0.00000066
1996,43,0.00000000,
1996,44,0.00000171,0.00004245
1996,45,0.00000001,0.00000000
1996,46,0.00000008,0.00000002
1996,47,0.00000001,0.00000027
1996,48,0.00001824,0.00000053
1996,49,0.00000573,0.00000124
1996,50,0.00000138,0.00000280
1996,51,0.00000355,0.00000014
1996,52,0.00003596,0.00000012
1996,53,0.00000045,0.00000000
1996,54,0.00000453,0.00000005
1996,55,0.00003141,0.00000008
1996,56,0.00000200,0.00000033
1996,57,0.00000100,
1996,58,0.00000450,0.00000008
1996,59,0.00000953,0.00000000
1996,60,0.00002832,0.00000032
1996,61,0.00000578,0.00008183
1996,62,0.00000717,0.00008253
1996,63,0.00000437,0.00001376
1996,64,0.00000610,0.00001069
1996,65,0.00000024,0.00000010
1996,66,0.00000023,0.00000000
1996,67,0.00000003,
1996,68,0.00000162,0.00000001
1996,69,0.00000256,0.00000004
1996,70,0.00000878,0.00000079
1996,71,0.00001061,0.00006667
1996,72,0.00001563,0.00000023
1996,73,0.00001590,0.00000084
1996,74,0.00000171,0.00000049
1996,75,0.00000003,
1996,76,0.00000458,0.00000030
1996,78,0.00000048,0.00000004
1996,79,0.00000016,0.00000001
1996,80,0.00000192,0.00000016
1996,81,0.00000011,0.00000019
1996,82,0.00000283,0.00000004
1996,83,0.00000447,0.00000011
1996,84,0.00007395,0.00000298
1996,85,0.00004389,0.00000376
1996,86,0.00000013,
1996,87,0.00003200,0.00000004
1996,88,0.00000483,0.00000004
1996,89,0.00001040,0.00001741
1996,90,0.00001617,0.00000068
1996,91,0.00000322,0.00000183
1996,92,0.00000014,0.00000000
1996,93,0.00000036,0.00000000
1996,94,0.00000412,0.00000460
1996,95,0.00000270,0.00000007
1996,96,0.00000336,0.00000143
1996,97,0.00000002,0.00000005
1997,10,0.00002000,0.00000003
1997,11,0.00000489,0.00000007
1997,12,0.00000230,0.00000334
1997,13,0.00000058,
1997,14,0.00000000,0.00000000
1997,15,0.00000888,0.00000411
1997,16,0.00000196,0.00001853
1997,17,0.00000236,0.00014967
1997,18,0.00000148,0.00000006
1997,19,0.00000388,0.00000225
1997,20,0.00001891,0.00000239
1997,21,0.00000512,0.00000039
1997,22,0.00000618,0.00000154
1997,23,0.00000072,0.00000012
1997,24,0.00000145,0.00000000
1997,25,0.00000229,0.00000050
1997,26,0.00000002,
1997,27,0.00011220,0.00000236
1997,28,0.00000315,0.00000001
1997,29,0.00000355,0.00000002
1997,30,0.00001920,0.00002468
1997,31,0.00000630,
1997,32,0.00000299,0.00000041
1997,33,0.00000675,0.00000055
1997,34,0.00000334,0.00000027
1997,35,0.00000076,0.00000002
1997,36,0.00000264,0.00000007
1997,37,0.00000209,0.00000001
1997,38,0.00000455,0.00000002
1997,39,0.00001868,0.00000064
1997,40,0.00002282,0.00000012
1997,41,0.00000672,0.00000040
1997,42,0.00000262,0.00000146
1997,43,0.00000005,
1997,44,0.00000180,0.00003037
1997,45,0.00000001,0.00000000
1997,46,0.00000017,0.00000001
1997,47,0.00000002,0.00000034
1997,48,0.00001856,0.00000062
1997,49,0.00000458,0.00000024
1997,50,0.00000115,0.00000335
1997,51,0.00000439,0.00000003
1997,52,0.00003183,0.00000009
1997,53,0.00000041,0.00000000
1997,54,0.00000702,0.00000001
1997,55,0.00003177,0.00000005
1997,56,0.00000246,0.00000035
1997,57,0.00000068,
1997,58,0.00000832,0.00000010
1997,59,0.00000940,0.00000000
1997,60,0.00004853,0.00000016
1997,61,0.00001034,0.00009778
1997,62,0.00000759,0.00008941
1997,63,0.00000583,0.00001882
1997,64,0.00000582,0.00001312
1997,65,0.00000040,0.00000011
1997,66,0.00000047,0.00000001
1997,67,0.00000007,0.00000000
1997,68,0.00000149,0.00000002
1997,69,0.00000292,0.00000003
1997,70,0.00001003,0.00000114
1997,71,0.00001193,0.00005989
1997,72,0.00001195,0.00000009
1997,73,0.00001586,0.00000085
1997,74,0.00000139,0.00000058
1997,75,0.00000001,
1997,76,0.00000438,0.00000021
1997,78,0.00000066,0.00000004
1997,79,0.00000054,0.00000001
1997,80,0.00000223,0.00000036
1997,81,0.00000019,0.00000021
1997,82,0.00000282,0.00000005
1997,83,0.00000377,0.00000010
1997,84,0.00007537,0.00000190
1997,85,0.00005257,0.00000218
1997,86,0.00000015,0.00000001
1997,87,0.00003925,0.00000012
1997,88,0.00000658,0.00000099
1997,89,0.00000300,0.00000177
1997,90,0.00001317,0.00000074
1997,91,0.00000286,0.00000142
1997,92,0.00000018,0.00000000
1997,93,0.00000002,
1997,94,0.00000690,0.00000281
1997,95,0.00000268,0.00000031
1997,96,0.00000346,0.00000124
1997,97,0.00000002,0.00000009
1998,10,0.00001691,0.00000002
1998,11,0.00000227,0.00000007
1998,12,0.00000315,0.00002760
1998,13,0.00000054,0.00000018
1998,14,0.00000001,0.00000000
1998,15,0.00000811,0.00000457
1998,16,0.00000141,0.00001431
1998,17,0.00000691,0.00013097
1998,18,0.00000117,0.00000024
1998,19,0.00000273,0.00000275
1998,20,0.00001588,0.00000261
1998,21,0.00000414,0.00000039
1998,22,0.00000456,0.00000309
1998,23,0.00000042,0.00000008
1998,24,0.00000081,0.00000001
1998,25,0.00000170,0.00000028
1998,26,0.00000005,0.00000001
1998,27,0.00007361,0.00000248
1998,28,0.00000184,0.00000004
1998,29,0.00000211,0.00000001
1998,30,0.00001681,0.00002411
1998,31,0.00000613,
1998,32,0.00000270,0.00000046
1998,33,0.00000545,0.00000006
1998,34,0.00000357,0.00000035
1998,35,0.00000075,0.00000003
1998,36,0.00000188,0.00000005
1998,37,0.00000178,0.00000004
1998,38,0.00000317,0.00000002
1998,39,0.00001941,0.00000084
1998,40,0.00001886,0.00000022
1998,41,0.00000628,0.00000036
1998,42,0.00000161,0.00000129
1998,43,0.00000000,
1998,44,0.00000203,0.00003251
1998,45,0.00000001,
1998,46,0.00000012,0.00000001
1998,47,0.00000000,0.00000025
1998,48,0.00001399,0.00000074
1998,49,0.00000329,0.00000015
1998,50,0.00000082,0.00000468
1998,51,0.00000280,
1998,52,0.00002017,0.00000027
1998,53,0.00000029,0.00000001
1998,54,0.00001015,0.00000005
1998,55,0.00003431,0.00000013
1998,56,0.00000142,0.00000015
1998,57,0.00000061,0.00000000
1998,58,0.00000484,0.00000019
1998,59,0.00000814,0.00000001
1998,60,0.00005115,0.00000014
1998,61,0.00001517,0.00011272
1998,62,0.00001105,0.00008868
1998,63,0.00000401,0.00001971
1998,64,0.00000469,0.00001318
1998,65,0.00000053,0.00000009
1998,66,0.00000007,0.00000001
1998,67,0.00000005,0.00000000
1998,68,0.00000121,0.00000005
1998,69,0.00000226,0.00000008
1998,70,0.00000937,0.00000110
1998,71,0.00001168,0.00004473
1998,72,0.00001892,0.00000025
1998,73,0.00001531,0.00000157
1998,74,0.00000138,0.00000040
1998,75,0.00000000,
1998,76,0.00000267,0.00000042
1998,78,0.00000082,0.00000001
1998,79,0.00000034,0.00000001
1998,80,0.00000175,0.00000069
1998,81,0.00000012,0.00000022
1998,82,0.00000221,0.00000005
1998,83,0.00000277,0.00000008
1998,84,0.00006142,0.00000131
1998,85,0.00003808,0.00000242
1998,86,0.00000011,
1998,87,0.00003344,0.00000070
1998,88,0.00004438,0.00000011
1998,89,0.00000161,0.00000197
1998,90,0.00001003,0.00000058
1998,91,0.00000235,0.00000116
1998,92,0.00000043,
1998,93,0.00000001,
1998,94,0.00000386,0.00000253
1998,95,0.00000197,0.00000025
1998,96,0.00000283,0.00000055
1998,97,0.00000026,0.00000025
1999,10,0.00000983,0.00000001
1999,11,0.00000317,0.00000012
1999,12,0.00000103,0.00000898
1999,13,0.00000043,0.00000001
1999,14,0.00000004,
1999,15,0.00000807,0.00000470
1999,16,0.00000128,0.00001830
1999,17,0.00000307,0.00016658
1999,18,0.00000143,0.00000016
1999,19,0.00000356,0.00000367
1999,20,0.00001818,0.00000291
1999,21,0.00000513,0.00000033
1999,22,0.00000564,0.00000364
1999,23,0.00000243,0.00000001
1999,24,0.00000112,0.00000019
1999,25,0.00000139,0.00000066
1999,26,0.00000003,0.00000001
1999,27,0.00011280,0.00000392
1999,28,0.00000266,0.00000002
1999,29,0.00000180,0.00000002
1999,30,0.00001257,0.00002612
1999,31,0.00000476,
1999,32,0.00000337,0.00000065
1999,33,0.00000737,0.00000017
1999,34,0.00000475,0.00000029
1999,35,0.00000107,0.00000002
1999,36,0.00000183,0.00000008
1999,37,0.00000247,0.00000010
1999,38,0.00000395,0.00000004
1999,39,0.00002073,0.00000118
1999,40,0.00002159,0.00000019
1999,41,0.00000721,0.00000029
1999,42,0.00000225,0.00000149
1999,43,0.00000003,
1999,44,0.00000219,0.00002797
1999,45,0.00000005,0.00000001
1999,46,0.00000007,0.00000001
1999,47,0.00000002,0.00000036
1999,48,0.00001945,0.00000133
1999,49,0.00000357,0.00000020
1999,50,0.00000105,0.00000451
1999,51,0.00000982,0.00000010
1999,52,0.00001937,0.00000018
1999,53,0.00000048,0.00000000
1999,54,0.00001200,0.00000006
1999,55,0.00002489,0.00000033
1999,56,0.00000166,0.00000027
1999,57,0.00000071,0.00000000
1999,58,0.00000644,0.00000014
1999,59,0.00000664,0.00000000
1999,60,0.00004385,0.00000014
1999,61,0.00001021,0.00014065
1999,62,0.00001076,0.00009588
1999,63,0.00000473,0.00001895
1999,64,0.00000884,0.00001802
1999,65,0.00000027,0.00000009
1999,66,0.00000034,
1999,67,0.00000015,
1999,68,0.00000153,0.00000007
1999,69,0.00000257,0.00000005
1999,70,0.00001021,0.00000090
1999,71,0.00001367,0.00004743
1999,72,0.00001369,0.00000144
1999,73,0.00001452,0.00000083
1999,74,0.00000166,0.00000039
1999,75,0.00000002,
1999,76,0.00000393,0.00000055
1999,78,0.00000034,0.00000002
1999,79,0.00000026,0.00000004
1999,80,0.00000164,0.00000065
1999,81,0.00000039,0.00000036
1999,82,0.00000240,0.00000004
1999,83,0.00000250,0.00000006
1999,84,0.00006837,0.00000119
1999,85,0.00005367,0.00000302
1999,86,0.00000031,0.00000000
1999,87,0.00004060,0.00000013
1999,88,0.00010373,0.00000011
1999,89,0.00000312,0.00000171
1999,90,0.00001845,0.00000047
1999,91,0.00000335,0.00000092
1999,92,0.00000021,0.00000000
1999,93,0.00000001,
1999,94,0.00000555,0.00000353
1999,95,0.00000307,0.00000070
1999,96,0.00000343,0.00000080
1999,97,0.00000009,0.00000005
2000,10,0.00000631,0.00000004
2000,11,0.00000199,0.00000102
2000,12,0.00000103,0.00000484
2000,13,0.00000006,0.00000002
2000,14,0.00000002,0.00000000
2000,15,0.00000502,0.00000241
2000,16,0.00000094,0.00001425
2000,17,0.00000211,0.00013301
2000,18,0.00000099,0.00000005
2000,19,0.00000336,0.00000238
2000,20,0.00001627,0.00000475
2000,21,0.00000344,0.00000027
2000,22,0.00000301,0.00000673
2000,23,0.00000128,0.00000016
2000,24,0.00000086,0.00000000
2000,25,0.00000180,0.00000094
2000,26,0.00000003,
2000,27,0.00015027,0.00000315
2000,28,0.00000165,0.00000001
2000,29,0.00000157,0.00000001
2000,30,0.00001138,0.00003172
2000,31,0.00000196,0.00000000
2000,32,0.00000261,0.00000035
2000,33,0.00000667,0.00000040
2000,34,0.00000413,0.00000037
2000,35,0.00000111,0.00000000
2000,36,0.00000127,0.00000001
2000,37,0.00000181,0.00000005
2000,38,0.00000331,0.00000007
2000,39,0.00001670,0.00000106
2000,40,0.00001864,0.00000027
2000,41,0.00000285,0.00000027
2000,42,0.00000117,0.00000103
2000,43,0.00000000,
2000,44,0.00000176,0.00002595
2000,45,0.00000003,0.00000000
2000,46,0.00000008,0.00000002
2000,47,0.00000003,0.00000040
2000,48,0.00001891,0.00000172
2000,49,0.00000306,0.00000125
2000,50,0.00000018,0.00000251
2000,51,0.00000708,0.00000015
2000,52,0.00001662,0.00000038
2000,53,0.00000006,0.00000001
2000,54,0.00000841,0.00000004
2000,55,0.00001965,0.00000019
2000,56,0.00000167,0.00000022
2000,57,0.00000051,0.00000001
2000,58,0.00000581,0.00000009
2000,59,0.00000499,0.00000005
2000,60,0.00004697,0.00000018
2000,61,0.00000452,0.00014613
2000,62,0.00000794,0.00008140
2000,63,0.00000390,0.00001157
2000,64,0.00000733,0.00001477
2000,65,0.00000034,0.00000011
2000,66,0.00000022,0.00000000
2000,67,0.00000005,0.00000001
2000,68,0.00000106,0.00000001
2000,69,0.00000174,0.00000002
2000,70,0.00000745,0.00000103
2000,71,0.00001038,0.00004401
2000,72,0.00000925,0.00000134
2000,73,0.00001375,0.00000044
2000,74,0.00000175,0.00000042
2000,75,0.00000001,
2000,76,0.00000220,0.00000041
2000,78,0.00000054,0.00000000
2000,79,0.00000021,0.00000041
2000,80,0.00000108,0.00000034
2000,81,0.00000038,0.00000029
2000,82,0.00000229,0.00000005
2000,83,0.00000193,0.00000002
2000,84,0.00005716,0.00000140
2000,85,0.00003577,0.00000325
2000,86,0.00000036,0.00000006
2000,87,0.00002386,0.00000014
