year,product_chapter,imports_trln_USD,exports_trln_USD
1995,10,0.00000385,0.00000001
1995,11,0.00000335,
1995,12,0.00000014,
1995,13,0.00000005,
1995,14,0.00000004,
1995,15,0.00000492,0.00000005
1995,16,0.00000052,0.00003483
1995,17,0.00000662,
1995,18,0.00000115,
1995,19,0.00000353,
1995,20,0.00000934,
1995,21,0.00000193,0.00000000
1995,22,0.00000815,0.00000001
1995,23,0.00000003,0.00000140
1995,24,0.00000453,0.00000001
1995,25,0.00001060,
1995,26,0.00000001,
1995,27,0.00003059,
1995,28,0.00000047,0.00000000
1995,29,0.00000067,0.00000004
1995,30,0.00000439,0.00002194
1995,31,0.00000014,
1995,32,0.00000348,
1995,33,0.00000341,0.00000018
1995,34,0.00000208,0.00000000
1995,35,0.00000044,
1995,36,0.00000010,
1995,37,0.00000068,
1995,38,0.00000095,
1995,39,0.00000714,0.00000004
1995,40,0.00001194,0.00000013
1995,41,0.00000004,0.00000002
1995,42,0.00000088,0.00000002
1995,44,0.00001012,0.00000005
1995,45,0.00000011,
1995,46,0.00000014,
1995,47,0.00000001,
1995,48,0.00000600,0.00000000
1995,49,0.00000223,0.00000000
1995,50,0.00000004,0.00000013
1995,51,0.00000003,0.00000023
1995,52,0.00001079,0.00000008
1995,53,0.00000005,
1995,54,0.00000167,0.00000001
1995,55,0.00000078,0.00000003
1995,56,0.00000059,
1995,57,0.00000031,0.00000001
1995,58,0.00000090,
1995,59,0.00000059,
1995,60,0.00000068,
1995,61,0.00000426,0.00001135
1995,62,0.00000221,0.00001769
1995,63,0.00000225,
1995,64,0.00000366,
1995,65,0.00000010,0.00000000
1995,66,0.00000012,
1995,67,0.00000003,
1995,68,0.00000247,
1995,69,0.00000287,0.00000001
1995,70,0.00000690,0.00000000
1995,71,0.00000142,0.00000030
1995,72,0.00001208,0.00000023
1995,73,0.00000605,0.00000000
1995,74,0.00000103,
1995,75,0.00000001,
1995,76,0.00000206,0.00000004
1995,78,0.00000002,
1995,79,0.00000008,
1995,80,0.00000438,0.00000003
1995,81,0.00000013,0.00000002
1995,82,0.00000130,
1995,83,0.00000179,
1995,84,0.00003704,0.00000020
1995,85,0.00003765,0.00000016
1995,86,0.00000027,
1995,87,0.00000538,0.00000005
1995,88,0.00000194,0.00000002
1995,89,0.00000774,
1995,90,0.00000661,0.00000014
1995,91,0.00000339,0.00000005
1995,92,0.00000018,
1995,93,0.00000000,
1995,94,0.00000620,0.00000000
