year,product_chapter,imports_trln_USD,exports_trln_USD
1995,10,0.00000062,0.00000001
1995,13,0.00000006,
1995,15,0.00000040,
1995,17,0.00000018,
1995,19,0.00000037,
1995,20,0.00000048,0.00000096
1995,21,0.00000190,0.00000097
1995,22,0.00000188,0.00000063
1995,23,0.00000015,
1995,24,0.00000019,0.00000001
1995,25,0.00000002,0.00000080
1995,26,0.00000000,
1995,27,0.00000074,0.00000014
1995,29,0.00000032,0.00000001
1995,30,0.00000019,
1995,31,0.00000031,0.00000062
1995,32,0.00000000,0.00000003
1995,33,0.00000012,0.00000004
1995,34,0.00000056,0.00000000
1995,35,0.00000000,
1995,36,0.00000002,
1995,38,0.00000016,0.00000006
1995,39,0.00000026,0.00000012
1995,40,0.00000056,
1995,42,0.00000000,0.00000001
1995,44,0.00000043,0.00001150
1995,48,0.00000083,0.00000007
1995,49,0.00000012,0.00000000
1995,50,0.00000009,0.00000001
1995,51,0.00000002,
1995,52,0.00000000,0.00000009
1995,54,0.00000001,
1995,55,0.00000003,
1995,56,0.00000001,0.00000001
1995,57,0.00000000,0.00000003
1995,58,0.00000000,
1995,59,0.00000004,
1995,61,0.00000001,0.00000004
1995,62,0.00000004,0.00000013
1995,63,0.00000020,
1995,64,0.00000002,
1995,65,0.00000006,
1995,68,0.00000003,
1995,69,0.00000001,
1995,70,0.00000031,0.00000010
1995,71,0.00000018,0.00000004
1995,72,0.00000104,0.00000929
1995,73,0.00000028,0.00000109
1995,74,0.00000001,
1995,76,0.00000001,0.00000006
1995,80,0.00000004,0.00000647
1995,81,0.00000002,
1995,82,0.00000014,0.00000000
1995,84,0.00000660,0.00000023
1995,85,0.00000178,0.00000023
1995,87,0.00000456,0.00000011
1995,88,0.00000041,0.00000002
1995,89,0.00000001,0.00000031
1995,90,0.00000062,0.00000045
1995,91,0.00000006,0.00000006
1995,93,0.00000001,
1995,94,0.00000015,0.00000000
1995,95,0.00000000,
1995,96,0.00000000,
1996,10,0.00000283,0.00000014
1996,11,0.00000002,0.00000055
1996,12,0.00000019,0.00000000
1996,15,0.00000052,
1996,17,0.00000082,
1996,18,0.00000000,
1996,19,0.00000045,
1996,20,0.00000009,0.00000010
1996,21,0.00000051,0.00000030
1996,22,0.00000216,
1996,23,0.00000001,0.00000001
1996,24,0.00000011,
1996,25,0.00000006,0.00000076
1996,27,0.00000179,0.00000008
1996,28,0.00000015,0.00000975
1996,29,0.00000050,0.00000001
1996,30,0.00000035,
1996,31,0.00000030,0.00000001
1996,32,0.00000002,
1996,33,0.00000008,0.00000007
1996,34,0.00000046,0.00000000
1996,35,0.00000000,
1996,37,0.00000007,
1996,38,0.00000048,0.00000016
1996,39,0.00000035,0.00000002
1996,40,0.00000027,0.00000008
1996,42,0.00000008,
1996,44,0.00000014,0.00001379
1996,47,0.00000018,
1996,48,0.00000095,0.00000012
1996,49,0.00000009,0.00000001
1996,50,0.00000003,0.00000000
1996,52,0.00000001,
1996,56,0.00000000,0.00000000
1996,59,0.00000008,
1996,60,0.00000000,
1996,62,0.00000003,0.00000151
1996,63,0.00000010,
1996,64,0.00000008,
1996,65,0.00000000,0.00000004
1996,68,0.00000003,0.00000001
1996,69,0.00000003,
1996,70,0.00000025,0.00000032
1996,71,0.00000019,0.00000001
1996,72,0.00000060,0.00000811
1996,73,0.00000227,
1996,74,0.00000011,
1996,76,0.00000005,0.00000008
1996,82,0.00000009,0.00000001
1996,83,0.00000002,
1996,84,0.00000207,0.00000006
1996,85,0.00000221,0.00000045
1996,86,0.00000000,
1996,87,0.00000767,
1996,88,0.00000008,
1996,90,0.00000096,0.00000010
1996,91,0.00000002,0.00000004
1996,93,0.00000000,
1996,94,0.00000005,0.00000001
1996,95,0.00000003,0.00000002
1996,96,0.00000001,
1996,97,0.00000002,0.00000001
1997,10,0.00000321,0.00000003
1997,12,0.00000000,0.00000003
1997,13,0.00000003,0.00000006
1997,15,0.00000003,
1997,17,0.00000071,
1997,18,0.00000001,
1997,19,0.00000005,
1997,20,0.00000005,0.00000024
1997,21,0.00000010,0.00000010
1997,22,0.00000083,0.00000000
1997,23,0.00000007,0.00000001
1997,24,0.00000015,
1997,25,0.00000002,0.00000109
1997,26,0.00000000,
1997,27,0.00000031,0.00000005
1997,28,0.00000009,0.00000446
1997,29,0.00000049,0.00000001
1997,30,0.00000030,0.00000000
1997,31,0.00000025,
1997,32,0.00000000,0.00000001
1997,33,0.00000003,0.00000005
1997,34,0.00000006,0.00000000
1997,35,0.00000001,
1997,36,0.00000014,
1997,37,0.00000001,
1997,38,0.00000023,0.00000012
1997,39,0.00000039,0.00000005
1997,40,0.00000024,0.00000026
1997,41,0.00000006,
1997,42,0.00000001,0.00000000
1997,44,0.00000001,0.00000477
1997,47,0.00000020,0.00000001
1997,48,0.00000066,0.00000017
1997,49,0.00000012,0.00000002
1997,50,0.00000000,
1997,51,0.00000007,
1997,52,0.00000001,0.00000001
1997,57,0.00000003,0.00000001
1997,58,0.00000003,
1997,59,0.00000003,
1997,60,0.00000001,0.00000000
1997,61,0.00000005,0.00000023
1997,62,0.00000008,0.00000062
1997,63,0.00000004,0.00000000
1997,64,0.00000007,0.00000000
1997,68,0.00000029,0.00000007
1997,69,0.00000002,
1997,70,0.00000064,0.00000068
1997,72,0.00000059,0.00000263
1997,73,0.00000174,0.00000004
1997,74,0.00000005,
1997,76,0.00000010,
1997,80,0.00000001,0.00000473
1997,82,0.00000018,
1997,83,0.00000011,
1997,84,0.00000678,0.00000037
1997,85,0.00001476,0.00000044
1997,87,0.00000564,0.00000004
1997,88,0.00000014,
1997,90,0.00000141,0.00000082
1997,91,0.00000003,0.00000006
