imports_trln_USD,exports_trln_USD
0.00000044,0.00000000
0.00000038,0.00000000
0.00000008,0.00000003
0.00000000,
0.00000001,
0.00000007,0.00000000
0.00000173,
0.00000108,0.00000025
0.00000045,
0.00000375,0.00000000
0.00000381,0.00000006
0.00000345,0.00000001
0.00000517,0.00000001
0.00000018,0.00000000
0.00000094,
0.00000306,0.00000000
0.00000001,
0.00031315,0.00005199
0.00000020,
0.00000009,0.00000002
0.00004556,0.00003740
0.00000000,
0.00000045,0.00000000
0.00000455,0.00000004
0.00000016,0.00000000
0.00000001,
0.00000007,
0.00000039,0.00000000
0.00000029,0.00000008
0.00000295,0.00000006
0.00000611,0.00000000
0.00000106,0.00000012
0.00000325,0.00000000
0.00000020,
0.00000000,0.00000005
0.00000110,0.00000002
0.00000088,0.00000002
0.00000000,
0.00000008,0.00000001
0.00000000,
0.00000071,0.00000005
0.00000009,
0.00000113,0.00000035
0.00000042,
0.00000001,
0.00000003,
0.00000026,0.00000042
0.00000206,0.00000003
0.00000224,0.00000010
0.00000049,0.00000000
0.00000050,0.00000000
0.00000011,0.00000000
0.00000002,0.00000000
0.00000001,
0.00000044,
0.00000119,0.00000000
0.00000100,0.00000002
0.00000102,0.00000004
0.00000285,0.00000135
0.00000346,0.00000003
0.00000012,0.00000043
0.00000001,
0.00000221,0.00000030
0.00000000,
0.00000003,
0.00000069,0.00000010
0.00000051,
0.00000020,0.00000002
0.00000043,0.00000000
0.00001181,0.00000025
0.00000645,0.00000014
0.00000001,
0.00003770,0.00000010
0.00000232,0.00000002
0.00000008,0.00000335
0.00000148,0.00000018
0.00000118,0.00000001
0.00000020,0.00000000
0.00000002,
0.00000212,0.00000002
0.00000154,0.00000033
0.00000065,0.00000014
0.00000001,0.00000002
0.00000049,0.00000000
0.00000035,0.00000000
0.00000011,0.00000015
0.00000000,0.00000003
0.00000000,
0.00000008,
0.00000136,0.00000000
0.00000109,0.00000012
0.00000044,
0.00000381,0.00000001
0.00000432,0.00000001
0.00000317,0.00000002
0.00000942,0.00000003
0.00000014,0.00000000
0.00000089,
0.00000222,
0.00000000,0.00000000
0.00033404,0.00000292
0.00000004,0.00000000
0.00000028,0.00000000
0.00004325,0.00002696
0.00000002,
0.00000035,0.00000009
0.00000807,0.00000000
0.00000024,0.00000001
0.00000007,0.00000000
0.00000017,
0.00000036,0.00000000
0.00000035,0.00000016
0.00000269,0.00000000
0.00000604,0.00000000
0.00000394,0.00000015
0.00000001,
0.00000314,0.00000003
0.00000000,
0.00000009,
0.00000000,0.00000005
0.00000164,0.00000001
0.00000085,0.00000004
0.00000000,
0.00000001,
0.00000024,0.00000002
0.00000000,
0.00000029,0.00000000
0.00000005,0.00000002
0.00000183,0.00000002
0.00000011,
0.00000002,
0.00000005,
0.00000024,0.00000026
0.00000199,0.00000019
0.00000679,0.00000003
0.00000082,0.00000001
0.00000063,0.00000000
0.00000003,0.00000000
0.00000003,0.00000000
0.00000000,
0.00000042,0.00000001
0.00000117,0.00000000
0.00000113,0.00000007
0.00000122,0.00000013
0.00000158,0.00000050
0.00000447,0.00000003
0.00000011,0.00000013
0.00000302,0.00000023
0.00000003,
0.00000084,0.00000031
0.00000024,0.00000000
0.00000018,0.00000001
0.00000060,0.00000004
