year,product_chapter,imports_trln_USD,exports_trln_USD
1995,10,0.00000342,0.00000002
1995,11,0.00001064,
1995,12,0.00000005,0.00000064
1995,13,0.00000007,0.00002050
1995,15,0.00000384,0.00000052
1995,16,0.00000130,
1995,17,0.00001307,
1995,18,0.00000008,
1995,19,0.00000049,
1995,20,0.00000083,0.00000000
1995,21,0.00000264,
1995,22,0.00000401,0.00000000
1995,23,0.00000000,0.00000000
1995,24,0.00000276,0.00000016
1995,25,0.00000734,0.00000001
1995,26,0.00000000,
1995,27,0.00004178,0.00000001
1995,28,0.00000051,0.00000001
1995,29,0.00000073,0.00000000
1995,30,0.00000999,0.00000003
1995,31,0.00001075,
1995,32,0.00000071,
1995,33,0.00000042,
1995,34,0.00000124,0.00000000
1995,35,0.00000015,0.00000000
1995,36,0.00000009,
1995,37,0.00000060,
1995,38,0.00000371,
1995,39,0.00000374,0.00000002
1995,40,0.00000594,0.00000000
1995,41,0.00000002,0.00000078
1995,42,0.00000017,0.00000001
1995,43,0.00000000,
1995,44,0.00000105,0.00000001
1995,45,0.00000000,
1995,46,0.00000006,
1995,47,0.00000003,0.00000119
1995,48,0.00000422,0.00000035
1995,49,0.00000990,
1995,50,0.00000011,0.00000000
1995,51,0.00000000,
1995,52,0.00000069,0.00009400
1995,53,0.00000002,
1995,54,0.00000238,0.00000001
1995,55,0.00000059,0.00000017
1995,56,0.00000024,
1995,57,0.00000004,
1995,58,0.00000006,
1995,59,0.00000036,
1995,60,0.00000101,0.00000000
1995,61,0.00000047,0.00000002
1995,62,0.00000157,0.00000002
1995,63,0.00000207,0.00000001
1995,64,0.00000092,0.00000000
1995,65,0.00000022,
1995,66,0.00000001,0.00000000
1995,67,0.00000000,
1995,68,0.00000026,
1995,69,0.00000057,0.00000000
1995,70,0.00000118,0.00000003
1995,71,0.00000026,0.00000004
1995,72,0.00000419,
1995,73,0.00000421,
1995,74,0.00000009,
1995,76,0.00000094,
1995,78,0.00000001,
1995,79,0.00000000,0.00000001
1995,80,0.00000057,0.00000006
1995,81,0.00000003,
1995,82,0.00000167,0.00000000
1995,83,0.00000210,
1995,84,0.00002406,0.00000004
1995,85,0.00001730,0.00000002
1995,86,0.00000020,
1995,87,0.00002431,0.00000001
1995,88,0.00000103,0.00000598
1995,90,0.00001003,0.00000005
1995,91,0.00000032,0.00000007
1995,92,0.00000001,
1995,93,0.00000150,
1995,94,0.00000251,0.00000000
1995,95,0.00000049,
1995,96,0.00000036,
1995,97,0.00000001,0.00000000
1996,10,0.00000006,0.00000005
1996,11,0.00001206,0.00000000
1996,12,0.00000001,0.00000011
1996,13,0.00000007,0.00001292
1996,15,0.00000079,0.00000110
1996,16,0.00000149,0.00000000
1996,17,0.00000616,0.00000000
1996,18,0.00000000,
1996,19,0.00000053,
1996,20,0.00000038,0.00000002
1996,21,0.00000223,0.00000000
1996,22,0.00000145,0.00000000
1996,23,0.00000000,0.00000037
1996,24,0.00000072,0.00000110
1996,25,0.00000008,0.00000004
1996,26,0.00000107,
1996,27,0.00000690,
1996,28,0.00000032,
1996,29,0.00000040,
1996,30,0.00000762,0.00000002
1996,31,0.00000409,
1996,32,0.00000080,
1996,33,0.00000041,0.00000000
1996,34,0.00000075,
1996,35,0.00000009,
1996,36,0.00000017,
1996,37,0.00000027,
1996,38,0.00000420,0.00000001
1996,39,0.00000184,0.00000000
1996,40,0.00000284,
1996,41,0.00000005,0.00000071
1996,42,0.00000009,0.00000000
1996,44,0.00000119,0.00000008
1996,45,0.00000000,
1996,47,0.00000002,
1996,48,0.00000303,0.00000016
1996,49,0.00000205,0.00000001
1996,50,0.00000002,
1996,52,0.00000203,0.00009597
1996,54,0.00000171,
1996,55,0.00000024,
1996,56,0.00000045,
1996,57,0.00000007,0.00000000
1996,58,0.00000197,
1996,59,0.00000067,
1996,60,0.00000011,0.00000000
1996,61,0.00000011,
1996,62,0.00000110,0.00000003
1996,63,0.00000192,
1996,64,0.00000029,
1996,65,0.00000001,
1996,66,0.00000001,
1996,68,0.00000024,
1996,69,0.00000012,0.00000000
1996,70,0.00000030,0.00000000
1996,71,0.00000033,0.00000006
1996,72,0.00000167,
1996,73,0.00000271,
1996,74,0.00000004,0.00000005
1996,76,0.00000041,0.00000000
1996,78,0.00000000,
1996,80,0.00000000,0.00000002
1996,81,0.00000003,
1996,82,0.00000094,
1996,83,0.00000065,
1996,84,0.00001771,0.00000033
1996,85,0.00001664,0.00000019
1996,86,0.00000008,
1996,87,0.00001083,0.00000002
1996,88,0.00001122,0.00000741
1996,90,0.00000229,0.00000013
1996,91,0.00000016,0.00000000
1996,92,0.00000020,0.00000001
1996,93,0.00000001,
1996,94,0.00000061,0.00000000
1996,95,0.00000016,
1996,96,0.00000028,
1997,10,0.00000161,0.00000100
1997,11,0.00001048,0.00000001
1997,12,0.00000000,0.00000000
1997,13,0.00000004,0.00000808
1997,15,0.00000038,0.00000039
1997,16,0.00000132,
1997,17,0.00000315,
1997,18,0.00000007,
1997,19,0.00000061,
1997,20,0.00000021,0.00000010
1997,21,0.00000458,
1997,22,0.00000120,0.00000005
1997,24,0.00000077,0.00000496
1997,25,0.00000020,0.00000003
1997,26,0.00000000,
1997,27,0.00000224,
1997,28,0.00000010,0.00000003
1997,29,0.00000047,0.00000017
1997,30,0.00001068,0.00000009
1997,31,0.00000068,
1997,32,0.00000094,0.00000001
1997,33,0.00000100,0.00000001
1997,34,0.00000058,0.00000000
1997,35,0.00000008,
1997,36,0.00000078,
1997,37,0.00000008,
1997,38,0.00000223,0.00000000
1997,39,0.00000249,
1997,40,0.00000382,0.00000000
1997,41,0.00000011,0.00000034
1997,42,0.00000047,0.00000000
1997,44,0.00000073,0.00000000
1997,48,0.00000368,
1997,49,0.00000129,0.00000004
1997,50,0.00000003,
1997,52,0.00000104,0.00012249
1997,53,0.00000002,
1997,54,0.00000024,
1997,55,0.00000034,0.00000003
1997,56,0.00000004,
1997,57,0.00000025,0.00000000
1997,58,0.00000117,
1997,59,0.00000040,
1997,61,0.00000004,
1997,62,0.00000057,0.00000002
1997,63,0.00000486,
1997,64,0.00000028,0.00000000
1997,65,0.00000003,
1997,66,0.00000002,
1997,67,0.00000019,
1997,68,0.00000019,
1997,69,0.00000039,
1997,70,0.00000173,0.00000005
1997,71,0.00000073,0.00000006
1997,72,0.00000080,0.00000003
1997,73,0.00000201,0.00000000
1997,74,0.00000001,
1997,75,0.00000001,
1997,76,0.00000102,
1997,78,0.00000000,
1997,80,0.00000002,0.00000000
1997,81,0.00000004,
1997,82,0.00000025,
1997,83,0.00000045,
1997,84,0.00001356,0.00000063
1997,85,0.00001426,0.00000013
1997,86,0.00000004,
1997,87,0.00000777,0.00000009
1997,88,0.00000449,0.00000350
1997,90,0.00000321,0.00000016
1997,91,0.00000002,0.00000000
1997,92,0.00000000,
1997,93,0.00000002,
1997,94,0.00000113,0.00000001
1997,95,0.00000006,
1997,96,0.00000041,0.00000004
1997,97,0.00000000,0.00000000
1998,10,0.00000002,0.00000001
1998,11,0.00000659,0.00000001
1998,12,0.00000010,0.00000025
1998,13,0.00000009,0.00001281
1998,15,0.00000025,0.00000003
1998,16,0.00000053,
1998,17,0.00000391,
1998,18,0.00000001,
1998,19,0.00000065,
1998,20,0.00000009,0.00000000
1998,21,0.00000161,
1998,22,0.00000179,0.00000000
1998,23,0.00000014,0.00000003
1998,24,0.00000126,0.00000704
1998,25,0.00000019,0.00000001
1998,26,0.00000001,
1998,27,0.00000146,
1998,28,0.00000011,0.00000001
1998,29,0.00000155,0.00000002
1998,30,0.00001202,0.00000001
1998,31,0.00000528,0.00000000
1998,32,0.00000052,0.00000002
1998,33,0.00000075,0.00000003
1998,34,0.00000056,
1998,35,0.00000013,
1998,36,0.00000023,
1998,37,0.00000009,
1998,38,0.00000942,0.00000001
