year,product_chapter,imports_trln_USD,exports_trln_USD
2000,10,0.00000007,
2000,12,0.00000102,
2000,13,0.00000001,0.00000139
2000,15,0.00000157,
2000,18,0.00000001,
2000,20,0.00000002,0.00000001
2000,21,0.00000011,0.00000000
2000,22,0.00000001,0.00000001
2000,23,0.00000009,0.00000001
2000,25,0.00000035,0.00000000
2000,26,0.00000147,
2000,27,0.00000798,0.00000000
2000,28,0.00000028,0.00000013
2000,29,0.00000036,0.00000139
2000,30,0.00000075,0.00001130
2000,32,0.00000079,0.00000320
2000,33,0.00000009,0.00000008
2000,34,0.00000007,0.00000022
2000,35,0.00000039,0.00000001
2000,37,0.00000017,0.00000000
2000,38,0.00000138,0.00000058
2000,39,0.00000247,0.00000516
2000,40,0.00000050,0.00000005
2000,41,0.00000057,0.00000021
2000,42,0.00000021,0.00000017
2000,43,0.00000032,0.00000017
2000,44,0.00000044,0.00000018
2000,46,0.00000000,
2000,48,0.00000571,0.00000129
2000,49,0.00000014,0.00000001
2000,50,0.00000002,0.00000001
2000,51,0.00000003,0.00000008
2000,52,0.00000015,0.00000885
2000,53,0.00000091,0.00000036
2000,54,0.00000015,0.00000011
2000,55,0.00000036,0.00000001
2000,56,0.00000000,0.00000007
2000,57,0.00000000,0.00000002
2000,58,0.00000000,0.00000009
2000,59,0.00000014,0.00000008
2000,60,0.00000003,0.00000000
2000,61,0.00000153,0.00000015
2000,62,0.00001437,0.00000255
2000,63,0.00000082,0.00000000
2000,64,0.00000949,0.00000001
2000,65,0.00000002,0.00000012
2000,66,0.00000000,0.00000000
2000,68,0.00000003,0.00000002
2000,69,0.00000116,0.00000028
2000,70,0.00000197,0.00000077
2000,71,0.00000061,0.00000011
2000,72,0.00000353,0.00000003
2000,73,0.00000064,0.00000069
2000,74,0.00000001,0.00000029
2000,75,0.00000029,
2000,76,0.00000627,0.00000140
2000,80,0.00000012,0.00000002
2000,81,0.00000001,
2000,82,0.00000001,0.00000001
2000,83,0.00000008,0.00000007
2000,84,0.00000331,0.00001343
2000,85,0.00000163,0.00000078
2000,86,0.00000000,
2000,87,0.00000079,0.00000068
2000,88,0.00000009,
2000,89,0.00000016,
2000,90,0.00000022,0.00000007
2000,91,0.00000007,0.00000002
2000,92,0.00000000,0.00000006
2000,93,0.00000001,0.00000000
2000,94,0.00000055,0.00000043
2000,95,0.00000921,0.00000012
2000,96,0.00000041,0.00000014
2000,97,0.00000008,0.00000000
2001,12,0.00000103,
2001,15,0.00000248,
2001,17,0.00000003,
2001,18,0.00000036,0.00000000
2001,19,0.00000002,0.00000000
2001,20,0.00000003,0.00000000
2001,21,0.00000000,0.00000000
2001,22,0.00000008,0.00000000
2001,23,0.00002821,0.00000011
2001,25,0.00000035,0.00000000
2001,27,0.00000828,0.00000000
2001,28,0.00000038,0.00000006
2001,29,0.00000101,0.00000006
2001,30,0.00000090,0.00000550
2001,32,0.00000069,0.00000257
2001,33,0.00000011,0.00000006
2001,34,0.00000021,0.00000002
2001,35,0.00000039,0.00000006
2001,37,0.00000030,0.00000005
2001,38,0.00000092,0.00000041
2001,39,0.00000377,0.00000325
2001,40,0.00000039,0.00000004
2001,41,0.00000029,0.00000003
2001,42,0.00000007,0.00000011
2001,43,0.00000343,0.00000023
2001,44,0.00000058,0.00000005
2001,46,0.00000000,
2001,47,0.00000000,
2001,48,0.00000637,0.00000180
2001,49,0.00000002,0.00000002
2001,50,0.00000000,0.00000000
2001,51,0.00000001,0.00000015
2001,52,0.00000058,0.00000819
2001,53,0.00000050,0.00000042
2001,54,0.00000008,0.00000003
2001,55,0.00000023,0.00000000
2001,56,0.00000000,0.00000001
2001,57,0.00000002,
2001,58,0.00000000,0.00000010
2001,59,0.00000034,0.00000010
2001,60,0.00000015,
2001,61,0.00000415,0.00000085
2001,62,0.00001617,0.00000157
2001,63,0.00000002,0.00000000
2001,64,0.00001072,0.00000006
2001,65,0.00000006,0.00000020
2001,66,0.00000000,
2001,68,0.00000008,0.00000001
2001,69,0.00000140,0.00000019
2001,70,0.00000288,0.00000024
2001,71,0.00000006,0.00000018
2001,72,0.00000778,0.00000001
2001,73,0.00000043,0.00000079
2001,74,0.00000003,0.00000025
2001,76,0.00000976,0.00000175
2001,78,0.00000001,
2001,79,0.00000001,
2001,80,0.00000050,0.00000000
2001,81,0.00000000,
2001,82,0.00000012,0.00000002
2001,83,0.00000016,0.00000003
2001,84,0.00000340,0.00001335
2001,85,0.00000239,0.00000121
2001,86,0.00000006,
2001,87,0.00000138,0.00000141
2001,89,0.00000075,
2001,90,0.00000047,0.00000037
2001,91,0.00000011,0.00000000
2001,92,0.00000010,0.00000002
2001,93,0.00000003,0.00000000
2001,94,0.00000087,0.00000028
2001,95,0.00000876,0.00000018
2001,96,0.00000042,0.00000017
2001,97,0.00000005,0.00000018
2002,11,0.00000000,0.00000000
2002,12,0.00000067,0.00000025
2002,13,0.00000000,
2002,15,0.00000226,0.00000000
2002,16,0.00000007,
2002,17,0.00000002,0.00000000
2002,18,0.00000061,0.00000001
2002,19,0.00000002,0.00000004
2002,20,0.00000101,0.00000007
2002,21,0.00000009,0.00000014
2002,22,0.00000031,0.00000006
2002,23,0.00003385,0.00000004
2002,25,0.00000034,0.00000000
2002,27,0.00000002,0.00000000
2002,28,0.00000052,0.00000001
2002,29,0.00000100,0.00000028
2002,30,0.00000212,0.00000884
2002,32,0.00000076,0.00000013
2002,33,0.00000014,0.00000010
2002,34,0.00000004,0.00000026
2002,35,0.00000076,0.00000034
2002,37,0.00000017,0.00000001
2002,38,0.00000033,0.00000030
2002,39,0.00000445,0.00000336
2002,40,0.00000040,0.00000006
2002,41,0.00000044,0.00000013
2002,42,0.00000031,0.00000009
2002,43,0.00000427,0.00000045
2002,44,0.00000050,0.00000013
2002,46,0.00000000,
2002,48,0.00001000,0.00000150
2002,49,0.00000001,0.00000001
2002,50,0.00000000,
2002,51,0.00000002,0.00000025
2002,52,0.00000122,0.00001338
2002,53,0.00000061,0.00000067
2002,54,0.00000000,0.00000011
2002,55,0.00000014,0.00000000
2002,56,0.00000002,0.00000001
2002,57,0.00000001,
2002,58,0.00000001,0.00000019
2002,59,0.00000021,0.00000015
2002,60,0.00000014,0.00000000
2002,61,0.00000207,0.00000134
2002,62,0.00002541,0.00000327
2002,63,0.00000093,0.00000011
2002,64,0.00001362,0.00000003
2002,65,0.00000005,0.00000018
2002,66,0.00000000,
2002,68,0.00000005,0.00000003
2002,69,0.00000146,0.00000044
2002,70,0.00000369,0.00000036
2002,71,0.00000020,0.00000005
2002,72,0.00000107,0.00000060
2002,73,0.00000190,0.00000138
2002,74,0.00000011,0.00000039
2002,76,0.00000851,0.00000201
2002,78,0.00000000,
2002,79,0.00000000,
2002,80,0.00000074,0.00000006
2002,81,0.00000001,0.00000000
2002,82,0.00000006,0.00000002
2002,83,0.00000017,0.00000007
2002,84,0.00000376,0.00001034
2002,85,0.00000263,0.00000068
2002,86,0.00000032,
2002,87,0.00000209,0.00000053
2002,88,0.00000005,
2002,89,0.00000067,
2002,90,0.00000189,0.00000092
2002,91,0.00000014,0.00000000
2002,92,0.00000005,0.00000001
2002,93,0.00000005,
2002,94,0.00000053,0.00000040
2002,95,0.00000629,0.00000020
2002,96,0.00000068,0.00000033
2002,97,0.00000001,0.00000021
2003,10,0.00000000,0.00000001
2003,12,0.00000025,0.00000000
2003,13,0.00000001,
2003,15,0.00000338,
2003,16,0.00000005,0.00000001
2003,17,0.00000007,0.00000000
2003,18,0.00000052,0.00000002
2003,19,0.00000030,0.00000016
2003,20,0.00000014,0.00000000
2003,21,0.00000030,0.00000053
2003,22,0.00000014,0.00000011
2003,23,0.00004163,
2003,24,0.00000395,0.00000001
2003,25,0.00000051,
2003,27,0.00000005,0.00000856
2003,28,0.00000074,0.00000007
2003,29,0.00000159,0.00000036
2003,30,0.00000206,0.00000595
2003,32,0.00000066,0.00000035
2003,33,0.00000068,0.00000000
2003,34,0.00000011,0.00000005
2003,35,0.00000085,0.00000078
2003,36,0.00000002,
2003,37,0.00000036,0.00000000
2003,38,0.00000052,0.00000028
2003,39,0.00000697,0.00000318
2003,40,0.00000064,0.00000057
2003,41,0.00000087,
2003,42,0.00000030,0.00000028
2003,43,0.00000554,0.00000072
2003,44,0.00000065,0.00000009
2003,46,0.00000001,
2003,47,0.00000005,
2003,48,0.00001344,0.00000150
2003,49,0.00000016,0.00000003
2003,50,0.00000000,
2003,51,0.00000000,0.00000019
2003,52,0.00000279,0.00000288
2003,53,0.00000098,0.00000030
2003,54,0.00000000,0.00000013
2003,55,0.00000012,0.00000013
2003,56,0.00000005,0.00000003
2003,57,0.00000001,
2003,58,0.00000003,0.00000005
2003,59,0.00000023,0.00000008
2003,60,0.00000010,
2003,61,0.00000308,0.00000101
2003,62,0.00003627,0.00000276
2003,63,0.00000047,0.00000001
2003,64,0.00000598,0.00000003
2003,65,0.00000001,0.00000000
2003,68,0.00000004,0.00000003
2003,69,0.00000059,0.00000026
2003,70,0.00000285,0.00000086
2003,71,0.00000018,0.00000015
2003,72,0.00001345,0.00000080
2003,73,0.00000267,0.00000100
2003,74,0.00000011,0.00000054
2003,76,0.00000752,0.00000360
2003,78,0.00000002,
2003,80,0.00000006,0.00000004
2003,81,0.00000004,0.00000000
2003,82,0.00000010,0.00000001
2003,83,0.00000012,0.00000011
2003,84,0.00000602,0.00001561
2003,85,0.00000329,0.00000148
2003,86,0.00000008,0.00000000
2003,87,0.00000164,0.00000028
2003,89,0.00000025,
2003,90,0.00000148,0.00000076
2003,91,0.00000022,0.00000001
2003,92,0.00000017,0.00000005
2003,93,0.00000004,0.00000001
2003,94,0.00000072,0.00000255
2003,95,0.00000345,0.00000012
2003,96,0.00000086,0.00000016
2003,97,0.00000010,0.00000028
2004,10,0.00000002,
2004,12,0.00000022,0.00000002
2004,15,0.00000006,0.00000000
2004,17,0.00000013,0.00000000
2004,18,0.00000054,0.00000001
2004,19,0.00000010,0.00000003
2004,20,0.00000108,0.00000003
2004,21,0.00000063,0.00000056
2004,22,0.00000019,0.00000003
2004,23,0.00004104,0.00000002
2004,24,0.00000063,0.00000000
2004,25,0.00000049,
2004,27,0.00000028,0.00000005
2004,28,0.00000072,0.00000002
2004,29,0.00000108,0.00000070
2004,30,0.00000141,0.00000649
2004,32,0.00000039,0.00000002
2004,33,0.00000078,0.00000017
2004,34,0.00000015,0.00000024
2004,35,0.00000091,0.00000062
2004,36,0.00000000,
2004,37,0.00000001,0.00000001
2004,38,0.00000166,0.00000037
2004,39,0.00000930,0.00000356
2004,40,0.00000050,0.00000011
2004,41,0.00000059,
2004,42,0.00000043,0.00000077
2004,43,0.00000539,0.00000220
2004,44,0.00000272,0.00000017
2004,46,0.00000002,
2004,48,0.00001755,0.00000107
2004,49,0.00000008,0.00000003
2004,50,0.00000001,0.00000000
2004,52,0.00000222,0.00000145
2004,53,0.00000072,0.00000004
2004,54,0.00000002,0.00000024
2004,55,0.00000013,0.00000024
2004,56,0.00000001,0.00000003
2004,57,0.00000000,
2004,58,0.00000006,0.00000011
2004,59,0.00000017,0.00000021
2004,60,0.00000014,0.00000000
2004,61,0.00000500,0.00000018
2004,62,0.00004414,0.00000238
2004,63,0.00000031,0.00000000
2004,64,0.00000441,0.00000246
2004,65,0.00000022,0.00000001
2004,66,0.00000001,
2004,68,0.00000004,0.00000004
2004,69,0.00000109,0.00000047
2004,70,0.00000344,0.00000040
2004,71,0.00000040,0.00000005
2004,72,0.00002031,0.00000068
2004,73,0.00000326,0.00000109
2004,74,0.00000009,0.00000073
2004,75,0.00000000,0.00000000
2004,76,0.00001540,0.00000195
2004,78,0.00000001,
2004,80,0.00000064,0.00000004
2004,81,0.00000009,
2004,82,0.00000009,0.00000000
2004,83,0.00000007,0.00000018
2004,84,0.00000526,0.00002332
2004,85,0.00000548,0.00000120
2004,87,0.00000402,0.00000092
2004,89,0.00000076,
2004,90,0.00000223,0.00000024
2004,91,0.00000034,0.00000002
2004,92,0.00000014,0.00000030
2004,93,0.00000005,0.00000001
2004,94,0.00000101,0.00000071
2004,95,0.00000525,0.00000028
2004,96,0.00000125,0.00000017
2004,97,0.00000002,0.00000020
2005,11,0.00000002,
2005,12,0.00000026,
2005,15,0.00000003,
2005,17,0.00000001,0.00000000
2005,18,0.00000015,0.00000001
2005,19,0.00000041,0.00000000
2005,20,0.00000069,0.00000002
2005,21,0.00000043,0.00000007
2005,22,0.00000037,0.00000003
2005,23,0.00003980,0.00000007
2005,24,0.00000003,
2005,25,0.00000053,0.00000001
2005,26,0.00000001,
2005,27,0.00000737,0.00000264
2005,28,0.00000049,0.00000004
2005,29,0.00000104,0.00000007
2005,30,0.00000126,0.00000669
2005,32,0.00000087,0.00000001
2005,33,0.00000022,0.00000076
2005,34,0.00000031,0.00000067
2005,35,0.00000084,0.00000061
2005,36,0.00000001,
2005,37,0.00000009,
2005,38,0.00000046,0.00000021
2005,39,0.00001136,0.00000458
2005,40,0.00000054,0.00000012
2005,41,0.00000016,
2005,42,0.00000007,0.00000024
2005,43,0.00000493,0.00000413
2005,44,0.00000443,0.00000024
2005,48,0.00002088,0.00000104
2005,49,0.00000008,0.00000001
2005,50,0.00000001,0.00000000
2005,52,0.00000194,0.00000097
2005,53,0.00000001,0.00000029
2005,54,0.00000003,0.00000039
2005,55,0.00000011,0.00000007
2005,56,0.00000004,0.00000002
2005,58,0.00000003,0.00000012
2005,59,0.00000001,0.00000041
2005,60,0.00000011,0.00000005
2005,61,0.00000340,0.00000044
2005,62,0.00004541,0.00000299
2005,63,0.00000033,0.00000003
2005,64,0.00001009,0.00000311
2005,65,0.00000001,0.00000001
2005,66,0.00000000,
2005,68,0.00000001,0.00000007
2005,69,0.00000036,0.00000023
2005,70,0.00000192,0.00000042
2005,71,0.00000192,0.00000010
2005,72,0.00001615,0.00000073
2005,73,0.00000688,0.00000205
2005,74,0.00000004,0.00000068
2005,75,0.00000000,
2005,76,0.00001820,0.00000107
