imports_trln_USD,exports_trln_USD
0.00000016,0.00000001
0.00000097,
0.00000013,
0.00000001,0.00000000
0.00000000,
0.00000110,
0.00000501,0.00011186
0.00000200,
0.00000079,
0.00000309,
0.00001008,0.00000007
0.00000369,0.00000000
0.00001151,0.00000004
0.00000075,0.00000070
0.00000376,
0.00000299,0.00000000
0.00000002,0.00000000
0.00002833,0.00000001
0.00000024,
0.00000045,0.00000000
0.00000993,0.00028952
0.00000114,
0.00000528,0.00000001
0.00000122,0.00000001
0.00000209,
0.00000030,
0.00000137,
0.00000073,0.00000001
0.00000057,
0.00000823,0.00000004
0.00000934,0.00000001
0.00000005,0.00000032
0.00000058,0.00000001
0.00000024,0.00000144
0.00001560,0.00000004
0.00000001,
0.00000001,
0.00000905,0.00000016
0.00000305,0.00000012
0.00000002,0.00000004
0.00000014,0.00000136
0.00000043,0.00000001
0.00000001,
0.00000023,
0.00000013,
0.00000218,0.00000007
0.00000058,
0.00000038,
0.00000093,
0.00000055,0.00000001
0.00000415,0.00000002
0.00000524,0.00000003
0.00000109,0.00000000
0.00000273,0.00000001
0.00000016,0.00000000
0.00000001,
0.00000009,
0.00001886,0.00000001
0.00000082,0.00000000
0.00000266,
0.00000084,0.00000003
0.00000195,
0.00001462,0.00000055
0.00000117,0.00000007
0.00000000,
0.00000252,0.00000004
0.00000003,
0.00000008,
0.00000126,0.00000003
0.00000009,0.00000000
0.00000188,0.00000004
0.00000178,0.00000003
0.00004354,0.00000096
0.00003289,0.00000049
0.00000014,
0.00001701,0.00000098
0.00000740,0.00000099
0.00001868,0.00001514
0.00000988,0.00000029
0.00000033,0.00000001
0.00000019,
0.00000225,0.00000001
0.00001415,0.00000001
0.00000286,0.00000002
0.00000071,0.00000003
0.00000016,0.00000153
0.00000026,0.00000049
0.00000160,
0.00000008,0.00000033
0.00000002,
0.00000000,
0.00000099,0.00000000
0.00001051,0.00011935
0.00000328,
0.00000130,
0.00000441,
0.00001284,0.00000010
0.00000513,0.00000003
0.00001093,0.00000000
0.00000121,0.00000186
0.00000491,
0.00000362,0.00000000
0.00000002,0.00000075
0.00005172,0.00000003
0.00000031,
0.00000041,0.00000000
0.00000878,0.00028984
0.00000030,
0.00000400,0.00000010
0.00000097,0.00000002
0.00000183,0.00000000
0.00000026,
0.00000176,0.00000000
0.00000051,
0.00000130,0.00000003
0.00000632,0.00000011
0.00001063,0.00000003
0.00000003,0.00000027
0.00000055,0.00000002
0.00000030,0.00000236
0.00001375,0.00000000
0.00000004,
0.00000003,
0.00000000,0.00000001
0.00001018,0.00000027
0.00000297,0.00000012
0.00000000,0.00000005
0.00000015,0.00000400
0.00000007,0.00000002
0.00000004,
0.00000026,0.00000000
0.00000011,0.00000001
0.00000230,0.00000000
0.00000062,
0.00000023,0.00000001
0.00000105,0.00000001
0.00000045,0.00000001
0.00000425,0.00000002
0.00000547,0.00000001
0.00000081,0.00000001
0.00000320,0.00000001
0.00000019,0.00000000
0.00000000,
0.00000011,
0.00001692,0.00000000
0.00000069,
0.00000274,0.00000000
0.00000083,0.00000003
0.00000102,0.00000001
0.00001374,0.00000017
0.00000076,0.00000002
0.00000286,0.00000000
0.00000002,0.00000000
0.00000009,
0.00000156,0.00000039
0.00000010,0.00000000
0.00000218,0.00000021
0.00000192,0.00000002
0.00004539,0.00000299
0.00003649,0.00000064
0.00000031,
0.00001466,0.00000027
0.00002185,0.00000336
0.00003398,0.00000535
0.00001056,0.00000082
0.00000032,0.00000000
0.00000016,0.00000000
0.00000213,0.00000000
0.00001151,0.00000002
0.00000318,0.00000009
0.00000079,0.00000003
0.00000034,0.00000087
0.00000041,0.00000003
0.00000095,
0.00000006,0.00000000
0.00000000,
0.00000094,0.00000000
0.00000449,0.00009732
0.00000316,
0.00000075,
0.00000317,
0.00001210,0.00000021
0.00000413,0.00000001
0.00001082,0.00000003
0.00000111,0.00000118
0.00000405,
0.00000391,0.00000000
0.00000007,0.00000000
0.00004325,0.00000000
0.00000025,0.00000001
0.00000022,
0.00000638,0.00024876
0.00000015,
0.00000250,0.00000018
0.00000100,0.00000000
0.00000221,0.00000002
0.00000016,
0.00000072,
0.00000042,0.00000003
0.00000077,0.00000001
0.00000680,0.00000002
0.00000887,0.00000002
0.00000008,0.00000013
0.00000054,0.00000000
0.00000020,0.00000270
0.00001037,0.00000004
0.00000000,
0.00000002,
0.00000000,
0.00000882,0.00000000
0.00000300,0.00000010
0.00000006,0.00000015
0.00000016,0.00000248
0.00000004,0.00000000
0.00000000,
0.00000012,0.00000000
0.00000008,
0.00000220,
0.00000032,
0.00000007,
0.00000074,
0.00000037,
0.00000360,0.00000008
0.00000475,0.00000004
0.00000079,0.00000005
0.00000280,0.00000002
0.00000021,0.00000000
0.00000000,
0.00000002,
0.00000972,
0.00000054,0.00000000
0.00000339,0.00000002
0.00000091,0.00000011
0.00000077,0.00000000
0.00001284,0.00000000
0.00000059,0.00000001
0.00000197,0.00000002
0.00000001,
0.00000007,
0.00000136,0.00000004
0.00000011,
0.00000270,0.00000004
0.00000170,0.00000000
0.00004150,0.00000224
0.00002903,0.00000073
0.00000018,0.00000000
0.00001201,0.00000001
0.00000610,0.00000466
0.00001582,0.00000708
0.00001034,0.00000066
0.00000027,0.00000006
0.00000018,
0.00000152,0.00000001
0.00000975,0.00000001
0.00000280,0.00000005
0.00000068,0.00000002
0.00000019,0.00000107
0.00000053,
0.00000136,
0.00000013,0.00000000
0.00000001,
0.00000001,
0.00000098,0.00000001
0.00000524,0.00008789
0.00000386,
0.00000158,
0.00000553,0.00000002
0.00001349,0.00000124
0.00000570,0.00000001
0.00001127,0.00000002
0.00000084,0.00000104
0.00000427,
0.00000384,0.00000003
0.00000007,0.00000000
0.00004206,0.00000000
0.00000036,
0.00000042,
0.00000677,0.00026550
0.00000032,
0.00000290,
0.00000223,0.00000000
0.00000306,0.00000001
0.00000019,0.00000000
0.00000116,
0.00000035,0.00000000
0.00000064,
0.00000628,0.00000003
0.00000814,0.00000007
0.00000003,0.00000013
0.00000052,0.00000000
0.00000040,0.00000184
0.00001272,0.00000004
0.00000004,
0.00000378,
0.00000881,0.00000002
0.00000305,0.00000008
0.00000003,0.00000004
0.00000007,0.00000148
0.00000014,0.00000004
0.00000000,
0.00000008,0.00000000
0.00000016,0.00000001
0.00000325,0.00000001
0.00000044,0.00000000
